step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
0.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,12.829198141179388
10.0,0,0.0,0.0,13.915606743036731
15.0,0,0.0,0.0,13.600487309149232
20.0,0,0.0,0.0,13.708817076702019
25.0,0,0.0,0.0,13.934870373307845
30.0,0,0.0,0.0,13.856734592245928
35.0,0,0.0,0.0,13.8632023601284
40.0,0,0.0,0.0,13.860360910609172
45.0,0,0.0,0.0,13.824535010378225
50.0,0,0.0,0.0,12.48745478088941
55.0,2,4.0,0.3333333333333333,8.987186319626204
60.0,6,23.0,1.9166666666666667,6.502009512345047
65.0,3,30.0,2.5,6.355700792802955
70.0,5,52.0,4.333333333333333,6.78503346947245
75.0,6,82.0,3.4166666666666665,10.254006626205713
80.0,6,112.0,4.666666666666667,10.24370604122433
85.0,6,142.0,5.916666666666667,10.321304646820325
90.0,6,172.0,7.166666666666667,10.417312054242036
95.0,6,202.0,8.416666666666666,10.258127583004601
100.0,6,232.0,9.666666666666666,10.408929850845082
105.0,6,262.0,11.391304347826088,10.277155100185126
110.0,6,292.0,13.272727272727273,9.890129178987534
115.0,6,322.0,15.333333333333334,9.54129814280244
120.0,6,352.0,18.526315789473685,9.168819390616626
125.0,2,114.0,6.333333333333333,8.261190516752224
130.0,7,135.0,7.5,6.909654370344331
135.0,8,173.0,9.61111111111111,6.878071295880272
140.0,6,59.0,3.2777777777777777,6.971231202954295
145.0,7,91.0,3.1379310344827585,10.100480468773526
150.0,5,81.0,2.7,10.543631094831015
155.0,5,106.0,3.533333333333333,11.154965714143627
160.0,4,114.0,3.8,11.282182698858787
165.0,4,134.0,4.466666666666667,11.496298272916961
170.0,4,154.0,5.133333333333334,11.526377862254849
175.0,4,174.0,6.0,11.280687299321432
180.0,4,194.0,7.461538461538462,10.853263950154796
185.0,4,214.0,8.56,10.878443286680088
190.0,4,234.0,9.36,10.878588801609753
195.0,4,254.0,10.583333333333334,10.778223714062344
200.0,4,274.0,12.454545454545455,8.528003263730273
205.0,9,310.0,14.761904761904763,5.747995846422829
210.0,11,358.0,21.058823529411764,3.566754620014143
215.0,11,413.0,24.294117647058822,3.8490132964943067
220.0,8,411.0,14.172413793103448,8.242487879317212
225.0,8,451.0,15.551724137931034,9.359691111314241
230.0,8,491.0,17.535714285714285,9.23000827382781
235.0,8,531.0,18.964285714285715,9.253241718062332
240.0,8,571.0,20.392857142857142,9.273545136888911
245.0,8,611.0,21.821428571428573,9.234537081861102
250.0,0,0.0,0.0,10.324194233104132
255.0,0,0.0,0.0,12.495361418137964
260.0,0,0.0,0.0,13.076506094023843
265.0,0,0.0,0.0,12.82132364074125
270.0,0,0.0,0.0,11.342863192288895
275.0,2,8.0,0.34782608695652173,10.548474799013249
280.0,4,23.0,1.0952380952380953,9.127481651379625
285.0,4,39.0,1.8571428571428572,8.483507266303272
290.0,7,69.0,2.15625,10.343642721666544
295.0,3,48.0,1.5,10.921451918922447
300.0,3,63.0,1.96875,11.702700012951084
305.0,2,61.0,1.967741935483871,11.833364787939006
310.0,2,71.0,2.6296296296296298,11.707309984696755
315.0,2,81.0,3.24,11.71712885308979
320.0,2,91.0,3.64,11.703688442596981
325.0,2,101.0,4.04,11.654338339562209
330.0,2,111.0,5.045454545454546,11.443867962196945
335.0,2,121.0,5.5,11.479493141708948
340.0,2,131.0,6.238095238095238,11.50978433788412
345.0,2,141.0,7.05,10.738210864542374
350.0,6,160.0,8.421052631578947,7.239713378278896
355.0,6,189.0,10.5,6.360210082043043
360.0,7,222.0,13.058823529411764,7.376983312728871
365.0,6,249.0,8.892857142857142,10.040903267064609
370.0,6,279.0,10.333333333333334,10.186148455558412
375.0,6,309.0,11.444444444444445,10.25294578353388
380.0,6,339.0,13.038461538461538,10.28107441628532
385.0,6,369.0,14.192307692307692,10.189088669532849
390.0,6,399.0,15.96,10.024364078492631
395.0,6,429.0,17.16,9.945368984883425
400.0,6,459.0,19.125,9.850098251234279
405.0,6,489.0,20.375,9.560738612318945
410.0,6,519.0,22.565217391304348,9.326346755574008
415.0,6,549.0,26.142857142857142,7.704491658172394
420.0,9,589.0,29.45,6.323190351920523
425.0,9,629.0,33.10526315789474,6.508313870796431
430.0,9,674.0,37.44444444444444,5.85036304964434
435.0,7,516.0,17.2,8.957433622370017
440.0,7,551.0,18.366666666666667,10.330084591031794
445.0,7,586.0,19.533333333333335,10.290877571418864
450.0,7,621.0,20.7,10.508669339194256
455.0,7,656.0,22.620689655172413,10.093457257401427
460.0,7,691.0,23.82758620689655,10.277123259580328
465.0,6,692.0,24.714285714285715,10.166408184837891
470.0,6,722.0,27.76923076923077,10.141142748330001
475.0,0,0.0,0.0,10.793656669828438
480.0,0,0.0,0.0,12.051058744192945
485.0,0,0.0,0.0,11.925983594027144
490.0,2,6.0,0.25,11.114374072655368
495.0,3,13.0,0.5909090909090909,8.031597502718602
500.0,9,45.0,2.25,7.095880746483684
505.0,6,68.0,2.193548387096774,9.965496624448354
510.0,6,98.0,3.161290322580645,10.290348915880507
515.0,6,128.0,4.129032258064516,10.505748576042052
520.0,6,158.0,5.096774193548387,10.334859846360912
525.0,6,188.0,6.064516129032258,10.33087488721151
530.0,6,218.0,7.266666666666667,10.318931572620277
535.0,6,248.0,8.857142857142858,9.928835194357905
540.0,6,278.0,11.12,9.57879511372126
545.0,6,308.0,12.833333333333334,9.491202040458406
550.0,6,338.0,14.695652173913043,9.173523027406725
555.0,6,368.0,17.523809523809526,9.025575354310526
560.0,7,399.0,19.0,6.891719301895377
565.0,10,443.0,21.095238095238095,5.723643607454929
570.0,11,489.0,25.736842105263158,4.34928660527383
575.0,12,548.0,30.444444444444443,3.9824295097604487
580.0,12,608.0,20.266666666666666,8.202738167726741
585.0,12,668.0,22.266666666666666,8.2418232810661
590.0,8,480.0,16.0,8.822474159778105
595.0,8,520.0,17.333333333333332,9.907748430582615
600.0,8,560.0,18.666666666666668,10.066102436050988
605.0,8,600.0,20.0,9.966293988692943
610.0,8,640.0,21.333333333333332,10.00136295148115
615.0,8,680.0,23.448275862068964,9.85867806455788
620.0,8,720.0,25.714285714285715,9.775645017734346
625.0,8,760.0,28.14814814814815,9.036479851366249
630.0,1,1.0,0.037037037037037035,8.222043853160734
635.0,5,16.0,0.6153846153846154,8.899586051782826
640.0,8,52.0,2.08,9.094862340464983
645.0,8,92.0,4.0,8.395664000866923
650.0,5,67.0,1.9705882352941178,9.992245687496014
655.0,5,92.0,2.787878787878788,10.906602392422553
660.0,3,60.0,1.875,11.282753638673174
665.0,3,75.0,2.34375,11.853224944618807
670.0,3,90.0,2.8125,11.864264711831593
675.0,3,105.0,3.3870967741935485,11.792013462478488
680.0,0,0.0,0.0,12.005873695128825
685.0,0,0.0,0.0,12.810743402386565
690.0,0,0.0,0.0,12.50246391726692
695.0,0,0.0,0.0,12.583992696094654
700.0,0,0.0,0.0,12.731758580092146
705.0,1,1.0,0.05263157894736842,11.725329376786792
710.0,1,6.0,0.3333333333333333,10.893349344849579
715.0,4,15.0,0.9375,7.269005222628181
720.0,5,40.0,2.6666666666666665,6.94942663573399
725.0,6,66.0,2.4444444444444446,9.832641171993057
730.0,6,92.0,3.4074074074074074,10.026408996431623
735.0,6,122.0,4.88,9.697866444773904
740.0,6,152.0,6.08,9.771687107452236
745.0,6,182.0,7.28,9.78561449885734
750.0,6,212.0,8.48,9.781837148168057
755.0,6,242.0,10.083333333333334,9.813120741725013
760.0,6,272.0,11.826086956521738,9.434103406014675
765.0,6,302.0,13.130434782608695,9.482223843971939
770.0,6,332.0,14.434782608695652,8.721850379370773
775.0,8,367.0,15.956521739130435,7.678934519743626
780.0,11,407.0,18.5,3.6349916197453704
785.0,14,470.0,22.38095238095238,4.022656521353705
790.0,12,516.0,27.157894736842106,4.0892802916141955
795.0,12,576.0,18.580645161290324,8.042202231535025
800.0,12,636.0,20.516129032258064,8.222558499771765
805.0,12,696.0,23.2,8.13560988703647
810.0,12,756.0,25.2,8.083130114849011
815.0,12,816.0,27.2,8.122759150659949
820.0,4,276.0,9.2,9.042824625475093
825.0,4,296.0,9.866666666666667,10.771951559261911
830.0,0,0.0,0.0,12.125566272721695
835.0,0,0.0,0.0,12.858022428438625
840.0,0,0.0,0.0,12.631122053614206
845.0,1,2.0,0.07692307692307693,12.244775064323607
850.0,0,0.0,0.0,11.628530209778312
