,step,system_mean_speed,system_total_stopped,system_total_waiting_time,system_mean_waiting_time
113,570.0,10.851451730424595,9,226.0,3.2285714285714286
114,575.0,10.996290880738727,10,273.0,4.136363636363637
115,580.0,10.914358008574366,10,323.0,4.364864864864865
116,585.0,10.323162523555384,12,379.0,5.263888888888889
117,590.0,10.265642304139588,9,308.0,4.338028169014085
118,595.0,10.43505511165211,11,361.0,5.1571428571428575
119,600.0,10.167578654963885,13,422.0,6.298507462686567
120,605.0,10.297403511625879,9,116.0,1.5466666666666666
121,610.0,10.277384886261382,10,132.0,1.8591549295774648
122,615.0,10.252819636305873,9,136.0,2.0606060606060606
123,620.0,10.163443203694445,12,189.0,2.953125
124,625.0,10.889911182736078,13,254.0,3.3866666666666667
125,630.0,10.422851582856806,14,321.0,4.52112676056338
126,635.0,9.742666569140829,14,391.0,5.585714285714285
127,640.0,10.096359118657848,9,147.0,2.1
128,645.0,10.855817723255559,9,183.0,2.652173913043478
129,650.0,11.156115765985248,6,114.0,1.4074074074074074
130,655.0,10.983869334691484,9,151.0,1.935897435897436
131,660.0,10.89306678823427,10,177.0,2.2987012987012987
132,665.0,11.05345706437746,10,227.0,3.1095890410958904
133,670.0,11.183652472053675,10,277.0,3.8472222222222223
134,675.0,10.923164553000476,10,327.0,4.1923076923076925
135,680.0,10.19597576634772,7,114.0,1.5
136,685.0,10.708518836498213,11,169.0,2.315068493150685
137,690.0,10.406184289055924,12,227.0,3.242857142857143
138,695.0,10.506283639400088,11,255.0,3.8059701492537314
139,700.0,10.932136578874518,12,311.0,3.9871794871794872
140,705.0,10.478925574463771,11,334.0,4.575342465753424
141,710.0,9.86639508184769,15,401.0,5.897058823529412
142,715.0,10.034844838244233,6,58.0,0.90625
143,720.0,11.250629051214611,6,62.0,0.9841269841269841
144,725.0,11.511269215098622,6,53.0,0.7162162162162162
145,730.0,11.21650784552557,8,90.0,1.267605633802817
146,735.0,10.467461299364638,13,144.0,2.057142857142857
147,740.0,10.188323342837375,15,216.0,3.130434782608696
148,745.0,10.601799314104861,16,296.0,3.9466666666666668
149,750.0,10.556276248239962,10,256.0,3.506849315068493
150,755.0,10.967597260750502,11,311.0,4.260273972602739
151,760.0,11.082807690930125,4,62.0,0.8732394366197183
152,765.0,11.886988418155841,4,79.0,1.1126760563380282
153,770.0,12.006818877833844,3,16.0,0.19753086419753085
154,775.0,11.505660220503145,6,40.0,0.5633802816901409
155,780.0,11.190270763105158,7,51.0,0.7285714285714285
156,785.0,11.29493399963285,9,95.0,1.4393939393939394
157,790.0,11.195466159797213,7,94.0,1.4461538461538461
158,795.0,11.473604497996828,8,133.0,1.7733333333333334
159,800.0,10.831815303361804,11,180.0,2.4
160,805.0,10.806545902917057,7,59.0,0.8082191780821918
161,810.0,11.282367373445704,8,97.0,1.3661971830985915
162,815.0,11.458260336183095,7,125.0,1.9230769230769231
163,820.0,11.605959934291167,8,161.0,2.1184210526315788
164,825.0,10.475006445459114,8,196.0,2.8
165,830.0,10.561217719727027,12,253.0,3.8333333333333335
166,835.0,10.831055585587748,5,138.0,2.1904761904761907
167,840.0,11.676537596381332,6,167.0,2.693548387096774
168,845.0,11.56578976541522,7,198.0,2.8285714285714287
169,850.0,11.048994655417742,9,225.0,3.2142857142857144
170,855.0,10.9594318405118,11,273.0,4.014705882352941
171,860.0,10.735861790854372,8,282.0,4.2727272727272725
172,865.0,11.17119161279446,9,327.0,4.47945205479452
173,870.0,10.813358246496234,12,383.0,5.4714285714285715
174,875.0,10.286787258130042,15,451.0,6.833333333333333
175,880.0,9.403800823433949,18,531.0,8.428571428571429
176,885.0,9.075325985582687,19,623.0,10.21311475409836
177,890.0,9.410992466642186,14,276.0,3.8333333333333335
178,895.0,9.869448924790788,12,261.0,3.782608695652174
179,900.0,9.537870929058261,10,83.0,1.2205882352941178
180,905.0,9.96677134583097,13,124.0,1.878787878787879
181,910.0,9.811933153798094,13,180.0,2.727272727272727
182,915.0,10.096484019616533,16,257.0,3.3376623376623376
183,920.0,9.161360995251293,10,144.0,2.028169014084507
184,925.0,9.972352324865602,14,210.0,3.0
185,930.0,10.29464193712492,10,117.0,1.6714285714285715
186,935.0,11.089882080667138,9,153.0,2.1857142857142855
187,940.0,11.270840623745443,8,164.0,2.0
188,945.0,10.844920413219802,11,213.0,2.6296296296296298
189,950.0,10.597711242975947,13,252.0,3.230769230769231
190,955.0,10.430779865412715,14,319.0,4.253333333333333
191,960.0,10.589568577996019,12,341.0,4.802816901408451
192,965.0,10.539406124956663,15,404.0,4.926829268292683
193,970.0,9.89416576942897,17,480.0,6.0
194,975.0,9.889002945691004,19,573.0,7.64
195,980.0,9.84677171352981,17,632.0,8.777777777777779
196,985.0,10.363920775987678,18,721.0,9.363636363636363
197,990.0,9.532496799610012,18,803.0,11.0
198,995.0,8.797764535717771,22,903.0,12.71830985915493
199,1000.0,8.436768883841644,24,1017.0,14.955882352941176
200,1005.0,8.699445108183623,21,1044.0,15.352941176470589
201,1010.0,9.510672785621816,21,1149.0,14.922077922077921
202,1015.0,8.831434966554784,8,182.0,2.3947368421052633
203,1020.0,10.098699624802098,9,76.0,1.027027027027027
204,1025.0,10.394824204354478,11,115.0,1.5972222222222223
205,1030.0,10.431849383323135,15,184.0,2.6285714285714286
206,1035.0,10.543980828711096,15,259.0,3.2375
207,1040.0,10.107719881217681,11,247.0,3.0875
208,1045.0,10.293474974850085,15,313.0,3.9125
209,1050.0,10.448997297380325,16,379.0,4.922077922077922
210,1055.0,10.456564229364995,17,461.0,6.065789473684211
211,1060.0,10.704419084353118,18,548.0,6.372093023255814
212,1065.0,10.196957761239382,16,609.0,7.518518518518518
213,1070.0,9.626188287868695,20,702.0,9.0
214,1075.0,9.662214853649706,16,463.0,6.342465753424658
215,1080.0,10.313345603332742,14,513.0,7.434782608695652
216,1085.0,10.421701603388966,14,583.0,7.571428571428571
217,1090.0,10.269324638335577,8,58.0,0.7532467532467533
218,1095.0,11.307549627448607,8,72.0,0.9863013698630136
219,1100.0,11.330406170914149,6,70.0,1.0
220,1105.0,11.786290265458144,9,110.0,1.375
221,1110.0,11.611995259246454,6,109.0,1.4155844155844155
222,1115.0,11.380987187085559,8,142.0,1.868421052631579
223,1120.0,11.476933255235265,8,165.0,2.2
224,1125.0,11.662081484500908,9,206.0,2.7837837837837838
225,1130.0,11.6968783278727,8,245.0,2.9166666666666665
226,1135.0,11.013673225926059,10,288.0,3.74025974025974
227,1140.0,10.20136189230836,8,240.0,3.2432432432432434
228,1145.0,10.355643925452167,14,305.0,4.236111111111111
229,1150.0,10.40113878323504,10,340.0,5.0
230,1155.0,10.460471298165839,12,397.0,5.591549295774648
231,1160.0,9.749453210706973,14,460.0,6.666666666666667
232,1165.0,9.449494840572154,16,538.0,7.911764705882353
233,1170.0,9.221417676783474,13,213.0,3.276923076923077
234,1175.0,9.871977607661002,10,207.0,3.3934426229508197
235,1180.0,10.491117635808939,7,47.0,0.6619718309859155
236,1185.0,11.145332600167439,8,85.0,1.2142857142857142
237,1190.0,11.047720491970031,6,59.0,0.855072463768116
238,1195.0,10.989292625503932,10,101.0,1.463768115942029
239,1200.0,10.574392338369469,11,154.0,2.3692307692307693
240,1205.0,10.731612002680919,12,214.0,2.8533333333333335
241,1210.0,10.248373787298654,15,279.0,3.875
242,1215.0,9.900076138694798,17,356.0,5.085714285714285
243,1220.0,9.469503405603225,15,337.0,4.814285714285714
244,1225.0,10.226862898477938,17,419.0,5.2375
245,1230.0,9.98056446436308,11,285.0,3.6538461538461537
246,1235.0,10.336139590502745,12,344.0,4.586666666666667
247,1240.0,9.79802779767653,16,418.0,5.9714285714285715
248,1245.0,10.065515705169018,11,169.0,2.5223880597014925
249,1250.0,11.117098104953458,9,157.0,2.0128205128205128
250,1255.0,10.646619578595468,9,197.0,2.6266666666666665
251,1260.0,10.228911075264428,15,261.0,3.527027027027027
252,1265.0,10.30146467872323,8,107.0,1.4861111111111112
253,1270.0,11.05211504498886,9,150.0,2.0833333333333335
254,1275.0,11.466386827066987,5,116.0,1.3975903614457832
255,1280.0,11.199852936450876,9,151.0,1.8414634146341464
256,1285.0,10.936518508916155,9,193.0,2.4430379746835444
257,1290.0,10.8216719426344,12,248.0,3.3972602739726026
258,1295.0,10.68878652097603,11,301.0,4.36231884057971
259,1300.0,11.021483986637946,12,361.0,4.688311688311688
260,1305.0,9.95020843645286,14,423.0,5.64
261,1310.0,9.818820295184173,16,499.0,6.743243243243243
262,1315.0,9.890752350207505,17,583.0,8.097222222222221
263,1320.0,9.563960667893102,17,668.0,10.121212121212121
264,1325.0,9.982445186953408,17,753.0,9.907894736842104
265,1330.0,8.961043440215132,21,845.0,11.575342465753424
266,1335.0,7.832907471174317,24,959.0,14.530303030303031
267,1340.0,7.43409728280042,26,1087.0,17.253968253968253
268,1345.0,8.400252672825667,23,1160.0,15.675675675675675
269,1350.0,8.235518564557882,24,1276.0,17.72222222222222
270,1355.0,8.062518030798827,25,1400.0,19.444444444444443
271,1360.0,7.527799556985755,28,1532.0,21.885714285714286
272,1365.0,7.514811799234865,30,1679.0,23.985714285714284
273,1370.0,7.853497403920248,31,1830.0,22.875
274,1375.0,7.274850762703601,32,1974.0,24.9873417721519
275,1380.0,7.262512543496498,33,2138.0,27.41025641025641
276,1385.0,7.058344626663965,36,2310.0,29.615384615384617
277,1390.0,7.032595116565957,30,1700.0,22.36842105263158
278,1395.0,8.355196840616392,23,1450.0,16.477272727272727
279,1400.0,8.513043882787965,26,1576.0,18.114942528735632
280,1405.0,8.204465081391525,12,312.0,3.7590361445783134
281,1410.0,9.969574405722161,11,115.0,1.4024390243902438
282,1415.0,10.2655142379794,11,141.0,1.7195121951219512
283,1420.0,10.71800911132606,15,209.0,2.2717391304347827
284,1425.0,10.632350585146739,11,206.0,2.239130434782609
285,1430.0,10.752456210393468,14,271.0,3.011111111111111
286,1435.0,10.63888688108005,10,155.0,1.7415730337078652
287,1440.0,10.951497687949493,12,214.0,2.4318181818181817
288,1445.0,11.151239745384295,13,271.0,2.7653061224489797
289,1450.0,10.903548519832954,15,342.0,3.6
290,1455.0,10.471984657726589,17,419.0,4.655555555555556
291,1460.0,10.184519137882358,16,485.0,5.705882352941177
292,1465.0,10.42328927228928,17,569.0,6.252747252747253
293,1470.0,9.95884292908315,19,659.0,8.036585365853659
294,1475.0,9.042835031535756,20,755.0,9.805194805194805
295,1480.0,9.165502707913745,14,337.0,4.434210526315789
296,1485.0,10.177670714394521,7,148.0,2.084507042253521
297,1490.0,10.118996839711592,12,197.0,2.4936708860759493
298,1495.0,9.51934664862861,20,284.0,3.688311688311688
299,1500.0,9.134980732661028,22,389.0,5.402777777777778
300,1505.0,8.653942322575123,23,501.0,6.958333333333333
301,1510.0,8.843640508223302,18,456.0,6.333333333333333
302,1515.0,9.788052374507597,18,546.0,6.825
303,1520.0,9.039745330163594,23,646.0,8.282051282051283
304,1525.0,8.674701099143643,24,763.0,9.909090909090908
305,1530.0,8.5110098251666,21,513.0,6.662337662337662
306,1535.0,9.046389087385792,20,558.0,7.54054054054054
307,1540.0,8.806639389937235,22,662.0,7.975903614457831
308,1545.0,8.045848590926283,28,790.0,9.875
309,1550.0,7.6763556863953095,27,894.0,11.316455696202532
310,1555.0,7.9145431505599575,29,1035.0,13.618421052631579
311,1560.0,8.506778251340405,17,533.0,7.1066666666666665
312,1565.0,9.961878610560552,10,282.0,3.2790697674418605
313,1570.0,9.499683055667168,15,343.0,4.182926829268292
314,1575.0,9.009901795592212,23,439.0,5.353658536585366
315,1580.0,9.256526944857445,17,486.0,6.151898734177215
316,1585.0,10.327009895436388,14,539.0,6.056179775280899
317,1590.0,9.66202608303878,18,617.0,7.011363636363637
318,1595.0,9.269588759317527,23,723.0,8.406976744186046
319,1600.0,9.11386947546869,14,263.0,3.1686746987951806
320,1605.0,10.20574659397773,13,255.0,3.1097560975609757
321,1610.0,10.664826499370777,10,118.0,1.2688172043010753
322,1615.0,10.514564204221768,12,177.0,2.0113636363636362
323,1620.0,9.930680170540656,15,245.0,2.8488372093023258
324,1625.0,9.612692851993657,19,337.0,4.2125
325,1630.0,10.114402950254519,10,154.0,2.0
326,1635.0,10.953654372474936,9,189.0,2.147727272727273
327,1640.0,11.276536904113172,4,28.0,0.3333333333333333
328,1645.0,11.528557355572293,4,42.0,0.5185185185185185
329,1650.0,11.238357006495923,8,61.0,0.782051282051282
330,1655.0,11.297219355448089,9,106.0,1.3766233766233766
331,1660.0,11.329960419600155,5,77.0,0.9390243902439024
332,1665.0,11.755970810660832,6,105.0,1.3291139240506329
333,1670.0,11.055155865826439,5,94.0,1.205128205128205
334,1675.0,11.213639415500051,9,137.0,1.8767123287671232
335,1680.0,11.067532802150469,9,182.0,2.563380281690141
336,1685.0,10.95037137759328,6,70.0,0.8536585365853658
337,1690.0,10.965736584876788,9,112.0,1.4545454545454546
338,1695.0,10.959353200466909,8,140.0,2.0
339,1700.0,11.191522706932714,8,180.0,2.6865671641791047
340,1705.0,10.956216599088696,9,222.0,3.0
341,1710.0,10.405741739940703,10,269.0,3.736111111111111
342,1715.0,9.902402381927526,14,334.0,4.771428571428571
343,1720.0,9.97158602989126,6,169.0,2.485294117647059
344,1725.0,10.545223971151717,9,211.0,3.3492063492063493
345,1730.0,10.808134113508691,5,48.0,0.6486486486486487
346,1735.0,10.860812209125204,8,84.0,1.1666666666666667
347,1740.0,10.816722751981839,4,46.0,0.6388888888888888
348,1745.0,11.227861385922559,8,83.0,1.1527777777777777
349,1750.0,11.315287272818438,7,113.0,1.7121212121212122
350,1755.0,11.599753538256623,8,152.0,2.054054054054054
351,1760.0,10.949143297032435,9,194.0,2.6944444444444446
352,1765.0,10.588665916104013,9,234.0,3.25
353,1770.0,10.270806527081847,13,291.0,4.098591549295775
354,1775.0,10.09456803177181,14,360.0,5.454545454545454
355,1780.0,10.442964372234204,14,416.0,5.402597402597403
356,1785.0,10.174618063207463,15,490.0,6.901408450704225
357,1790.0,9.401205442709514,16,567.0,8.217391304347826
358,1795.0,8.881025526728793,19,656.0,10.25
359,1800.0,8.587292336848291,20,756.0,12.193548387096774
360,1805.0,8.717281499137776,22,862.0,11.808219178082192
361,1810.0,8.269781525763207,25,980.0,14.202898550724637
362,1815.0,8.816411583130764,15,577.0,8.485294117647058
363,1820.0,9.65609359638554,13,569.0,8.621212121212121
364,1825.0,10.201882000273852,13,634.0,8.453333333333333
365,1830.0,10.059026898765124,13,689.0,9.06578947368421
366,1835.0,9.98157418845822,16,764.0,10.052631578947368
367,1840.0,9.630680120916745,14,270.0,3.6
368,1845.0,10.535564748435233,9,163.0,2.2027027027027026
369,1850.0,11.082833803796781,7,150.0,1.829268292682927
370,1855.0,10.867970763858859,11,197.0,2.432098765432099
371,1860.0,10.763137892425485,8,63.0,0.7974683544303798
372,1865.0,11.16593825658238,10,103.0,1.3037974683544304
373,1870.0,11.304532284623043,5,51.0,0.6623376623376623
374,1875.0,11.860609034931686,6,81.0,0.9418604651162791
375,1880.0,11.490061479287537,7,112.0,1.3658536585365855
376,1885.0,11.063030198643316,10,155.0,1.9871794871794872
377,1890.0,10.698042495346648,12,211.0,2.9305555555555554
378,1895.0,10.31055085993434,12,230.0,3.2857142857142856
379,1900.0,10.532712124835331,15,299.0,3.6463414634146343
380,1905.0,10.092649915545655,17,378.0,4.909090909090909
381,1910.0,9.358588791066955,18,468.0,6.782608695652174
382,1915.0,9.359517487950733,11,182.0,2.716417910447761
383,1920.0,10.399770613467053,10,203.0,3.123076923076923
384,1925.0,10.542540049578662,6,34.0,0.4533333333333333
385,1930.0,11.080937625366337,8,71.0,1.0
386,1935.0,11.115885027601811,6,58.0,0.8529411764705882
387,1940.0,11.402464421675893,8,95.0,1.4393939393939394
388,1945.0,11.458196132748343,7,103.0,1.3376623376623376
389,1950.0,10.955453425578014,8,143.0,1.881578947368421
390,1955.0,10.831788099297073,9,165.0,2.2
391,1960.0,10.580563610571245,10,215.0,2.9452054794520546
392,1965.0,10.634806926452542,13,277.0,3.7945205479452055
393,1970.0,11.41763494417104,3,43.0,0.524390243902439
394,1975.0,11.744250343869188,3,58.0,0.725
395,1980.0,11.671867274123986,4,33.0,0.4342105263157895
396,1985.0,11.257966505893904,8,63.0,0.9402985074626866
397,1990.0,11.084072051556458,7,90.0,1.40625
398,1995.0,11.361712641524333,8,130.0,1.8055555555555556
399,2000.0,11.094296561594739,8,164.0,2.411764705882353
400,2005.0,9.981867357669467,12,210.0,3.230769230769231
401,2010.0,10.16240714005076,8,140.0,2.1538461538461537
402,2015.0,10.813725377183884,8,180.0,2.8125
403,2020.0,11.58799953151051,4,49.0,0.6533333333333333
404,2025.0,11.704412157774177,6,74.0,1.0422535211267605
405,2030.0,10.721040270305803,6,97.0,1.4264705882352942
406,2035.0,10.170047650268549,12,150.0,2.380952380952381
407,2040.0,10.054129317768345,14,219.0,3.5901639344262297
408,2045.0,10.67071235216967,12,261.0,3.7285714285714286
409,2050.0,10.11009694007159,15,326.0,4.6571428571428575
410,2055.0,9.994129230729737,6,97.0,1.4057971014492754
411,2060.0,10.874296114411186,9,141.0,2.073529411764706
412,2065.0,11.183143338909039,12,191.0,2.448717948717949
413,2070.0,10.443121480831474,12,251.0,3.391891891891892
414,2075.0,10.090808196323954,12,281.0,3.9027777777777777
415,2080.0,9.710340193295965,17,357.0,5.25
416,2085.0,10.174296323115492,7,90.0,1.4285714285714286
417,2090.0,11.586056652229068,5,88.0,1.1891891891891893
418,2095.0,11.567500416667858,6,115.0,1.554054054054054
419,2100.0,11.311294292702978,10,153.0,2.0675675675675675
420,2105.0,11.27232302498819,10,203.0,2.780821917808219
421,2110.0,11.004724882561398,10,253.0,3.563380281690141
422,2115.0,10.975165850699465,11,307.0,3.987012987012987
423,2120.0,10.479744037225085,11,354.0,4.783783783783784
424,2125.0,9.938593715113004,14,417.0,5.957142857142857
425,2130.0,10.28093868676119,8,234.0,3.4411764705882355
426,2135.0,10.667864493608034,11,282.0,4.147058823529412
427,2140.0,10.844861265943953,11,334.0,4.337662337662338
428,2145.0,10.592565146477657,13,397.0,5.293333333333333
429,2150.0,9.63010094529924,10,384.0,5.818181818181818
430,2155.0,9.907446690632671,15,455.0,7.459016393442623
431,2160.0,10.210066979056801,9,131.0,2.1475409836065573
432,2165.0,10.989745751331354,7,105.0,1.4583333333333333
433,2170.0,10.66612051896367,8,107.0,1.5070422535211268
434,2175.0,10.323176051427525,12,158.0,2.257142857142857
435,2180.0,10.684315830530318,8,54.0,0.7714285714285715
436,2185.0,11.574968803421157,8,94.0,1.175
437,2190.0,11.359683832815021,5,63.0,0.8181818181818182
438,2195.0,11.025796437344134,9,95.0,1.3194444444444444
439,2200.0,11.261725983711756,4,29.0,0.4084507042253521
440,2205.0,11.969042630497155,5,51.0,0.7391304347826086
441,2210.0,12.172424064025817,6,77.0,0.9746835443037974
442,2215.0,11.534193781437601,8,111.0,1.4415584415584415
443,2220.0,10.864475300452805,9,146.0,1.9466666666666668
444,2225.0,10.932053311146298,12,202.0,2.8055555555555554
445,2230.0,10.687749812497335,11,252.0,3.7611940298507465
446,2235.0,10.54146767222692,12,310.0,4.1891891891891895
447,2240.0,9.671128981644934,11,245.0,3.4027777777777777
448,2245.0,9.96338603757264,15,313.0,4.4714285714285715
449,2250.0,9.653733440110443,17,393.0,5.865671641791045
450,2255.0,9.85458269810809,12,411.0,6.421875
451,2260.0,10.016285931952124,16,479.0,6.8428571428571425
452,2265.0,8.870619417457359,16,552.0,8.238805970149254
453,2270.0,8.59307112035313,21,653.0,10.046153846153846
454,2275.0,9.161128654542603,11,140.0,2.2222222222222223
455,2280.0,10.709893065041124,8,120.0,1.9047619047619047
456,2285.0,11.016278994382146,8,160.0,2.1333333333333333
457,2290.0,10.873081796273594,11,211.0,2.8513513513513513
458,2295.0,10.438011202091849,14,273.0,3.73972602739726
459,2300.0,10.181052832890852,13,337.0,4.955882352941177
460,2305.0,10.957375727880503,14,407.0,5.151898734177215
461,2310.0,10.669173262603131,14,477.0,6.115384615384615
462,2315.0,10.31251140265747,9,272.0,3.5789473684210527
463,2320.0,10.616708950762884,11,310.0,4.133333333333334
464,2325.0,10.59422308354548,13,366.0,5.013698630136986
465,2330.0,10.376686330569218,14,434.0,5.3580246913580245
466,2335.0,10.145024030012165,12,443.0,5.828947368421052
467,2340.0,9.955550155553048,14,508.0,7.055555555555555
468,2345.0,9.742661702119841,16,577.0,8.126760563380282
469,2350.0,9.641004061937975,17,662.0,9.457142857142857
470,2355.0,10.402688318518969,12,603.0,7.444444444444445
471,2360.0,10.355527868669473,12,663.0,8.5
472,2365.0,9.986468567330046,15,731.0,9.878378378378379
473,2370.0,10.143876962913671,17,816.0,11.178082191780822
474,2375.0,9.872226809957942,16,890.0,12.898550724637682
475,2380.0,10.200412380384806,17,975.0,12.5
476,2385.0,9.744852382062405,13,382.0,4.961038961038961
477,2390.0,9.659208350699373,11,144.0,2.0
478,2395.0,9.283842010225078,12,180.0,2.608695652173913
479,2400.0,9.577784983587666,18,259.0,3.8088235294117645
480,2405.0,9.68290687616922,19,352.0,4.571428571428571
481,2410.0,8.766985788223714,18,366.0,4.88
482,2415.0,8.926802029917715,18,425.0,5.902777777777778
483,2420.0,9.072264776863014,12,128.0,1.855072463768116
484,2425.0,10.712211313859715,11,157.0,1.9873417721518987
