,step,system_mean_speed,system_total_stopped,system_total_waiting_time,system_mean_waiting_time
0,5.0,12.476929657089862,0,0.0,0.0
1,10.0,13.344562126346132,0,0.0,0.0
2,15.0,13.425859112623579,0,0.0,0.0
3,20.0,13.045107378594546,0,0.0,0.0
4,25.0,13.476677682347955,0,0.0,0.0
5,30.0,13.080929139218847,0,0.0,0.0
6,35.0,13.036434350226978,0,0.0,0.0
7,40.0,13.156255211421337,0,0.0,0.0
8,45.0,13.240036158507388,0,0.0,0.0
9,50.0,12.98954399543799,0,0.0,0.0
10,55.0,11.540221825451221,3,5.0,0.1388888888888889
11,60.0,10.42808493843041,4,21.0,0.5833333333333334
12,65.0,10.222307572967486,8,53.0,1.4722222222222223
13,70.0,10.47273364089454,6,78.0,2.1666666666666665
14,75.0,10.98817617398606,7,109.0,2.2708333333333335
15,80.0,10.728723182687427,4,45.0,0.9375
16,85.0,10.881956362038535,8,72.0,1.5
17,90.0,10.913885259742687,5,82.0,1.7083333333333333
18,95.0,11.193115957743506,7,115.0,2.3958333333333335
19,100.0,11.015156311495899,8,152.0,2.533333333333333
20,105.0,10.798801236204584,6,63.0,1.05
21,110.0,10.602257008086447,10,101.0,1.6833333333333333
22,115.0,10.913557800293873,7,111.0,1.88135593220339
23,120.0,11.387632920796428,7,146.0,2.4745762711864407
24,125.0,12.042007837402764,3,52.0,0.7323943661971831
25,130.0,11.870533220294135,6,75.0,1.056338028169014
26,135.0,10.808223200616716,10,113.0,1.7936507936507937
27,140.0,10.872209141730654,9,144.0,2.360655737704918
28,145.0,11.630681398721974,9,189.0,2.625
29,150.0,11.117109374137783,9,206.0,2.942857142857143
30,155.0,11.072998346162821,10,253.0,3.6142857142857143
31,160.0,10.542589810683294,13,311.0,4.573529411764706
32,165.0,10.532486965213252,14,381.0,5.953125
33,170.0,10.397395891835659,14,451.0,6.178082191780822
34,175.0,9.482334552772238,17,526.0,7.514285714285714
35,180.0,8.635412780273638,22,627.0,9.35820895522388
36,185.0,9.224336847663938,11,151.0,2.359375
37,190.0,10.877113762196101,9,181.0,2.873015873015873
38,195.0,11.082749938333627,10,228.0,3.1232876712328768
39,200.0,10.847275260846978,5,50.0,0.704225352112676
40,205.0,11.355123028335933,7,77.0,1.1492537313432836
41,210.0,11.719390186808589,7,103.0,1.5606060606060606
42,215.0,11.742089244446923,7,138.0,2.123076923076923
43,220.0,11.912098148509592,8,176.0,2.3157894736842106
44,225.0,11.799484814071867,4,72.0,0.972972972972973
45,230.0,11.635155414326952,8,106.0,1.452054794520548
46,235.0,11.652474121747106,6,101.0,1.3835616438356164
47,240.0,12.092037730512619,7,136.0,1.8888888888888888
48,245.0,11.748526882444688,4,38.0,0.5066666666666667
49,250.0,11.70372815207453,8,70.0,0.9859154929577465
50,255.0,11.072088283994608,8,110.0,1.746031746031746
51,260.0,11.210486608278169,8,129.0,2.0806451612903225
52,265.0,11.614097940977622,9,172.0,2.4927536231884058
53,270.0,10.882919623195125,10,219.0,3.1739130434782608
54,275.0,10.909723762003408,4,86.0,1.303030303030303
55,280.0,11.11104659358713,6,115.0,1.796875
56,285.0,11.724131191785311,4,23.0,0.3709677419354839
