,step,system_mean_speed,system_total_stopped,system_total_waiting_time,system_mean_waiting_time
0,5.0,13.342973390762017,0,0.0,0.0
1,10.0,13.405282648995454,0,0.0,0.0
2,15.0,13.718843063930608,0,0.0,0.0
3,20.0,13.759719464052095,0,0.0,0.0
4,25.0,13.35681783123434,0,0.0,0.0
5,30.0,12.900549766383207,0,0.0,0.0
6,35.0,12.932291641967021,0,0.0,0.0
7,40.0,12.910540786031243,0,0.0,0.0
8,45.0,12.866265022443159,0,0.0,0.0
9,50.0,12.375562931054318,0,0.0,0.0
10,55.0,11.873917255465233,1,3.0,0.08333333333333333
11,60.0,11.190714811963138,4,11.0,0.3055555555555556
12,65.0,11.099210609529267,3,15.0,0.4166666666666667
13,70.0,11.027796786346377,5,36.0,1.0
14,75.0,11.406140013207184,3,24.0,0.5
15,80.0,11.813151581630867,4,42.0,0.875
16,85.0,11.914550453995053,4,62.0,1.2916666666666667
17,90.0,11.822641056295835,3,65.0,1.3541666666666667
18,95.0,11.553961583539083,5,85.0,1.7708333333333333
19,100.0,11.323181599364414,4,36.0,0.6
20,105.0,11.136533843893789,7,66.0,1.1
21,110.0,11.002408559230435,4,61.0,1.0701754385964912
22,115.0,11.246502575264179,7,90.0,1.6071428571428572
23,120.0,10.881270227373795,8,128.0,2.327272727272727
24,125.0,11.048555272313283,7,117.0,1.7727272727272727
25,130.0,10.943754014768611,10,162.0,2.4923076923076923
26,135.0,10.49147515626632,10,194.0,2.9846153846153847
27,140.0,10.619140513108027,11,249.0,4.15
28,145.0,11.50294045056618,5,99.0,1.375
29,150.0,11.487808540980227,6,126.0,1.7746478873239437
30,155.0,10.791507915904285,6,57.0,0.8142857142857143
31,160.0,10.896680679996342,9,97.0,1.4696969696969697
32,165.0,10.89853565531926,10,145.0,2.230769230769231
33,170.0,11.075989651863273,10,195.0,2.671232876712329
34,175.0,10.803105433229653,6,96.0,1.3333333333333333
35,180.0,10.931351575632052,9,136.0,1.9710144927536233
36,185.0,10.811537380463585,11,188.0,2.7246376811594204
37,190.0,10.535140895051367,10,225.0,3.515625
38,195.0,10.5977951791482,13,283.0,3.8767123287671232
39,200.0,9.711647731801595,16,356.0,5.014084507042254
40,205.0,9.76656775721724,15,388.0,5.6231884057971016
41,210.0,9.602267834260061,16,464.0,7.03030303030303
42,215.0,9.37808000000302,18,549.0,8.578125
43,220.0,9.801028110482436,10,162.0,2.219178082191781
44,225.0,10.416178170224176,10,170.0,2.361111111111111
45,230.0,10.49405652320521,12,230.0,3.2857142857142856
46,235.0,10.738325763957636,13,294.0,4.323529411764706
47,240.0,10.526965197312876,10,307.0,4.873015873015873
48,245.0,10.980477039622864,12,367.0,5.027397260273973
49,250.0,10.107139590650734,13,428.0,5.863013698630137
50,255.0,9.547793448764399,19,516.0,7.267605633802817
51,260.0,9.722729588802567,18,599.0,8.557142857142857
52,265.0,10.29907589390541,18,689.0,8.6125
53,270.0,10.451995653293174,6,153.0,1.9367088607594938
54,275.0,11.112339993056077,8,149.0,2.0135135135135136
55,280.0,10.706923100862252,9,191.0,2.7681159420289854
56,285.0,10.946177721007142,10,233.0,3.4776119402985075
57,290.0,11.353062195291544,10,283.0,3.628205128205128
58,295.0,10.794433963806437,11,335.0,4.527027027027027
59,300.0,9.97408652484641,14,399.0,5.391891891891892
60,305.0,10.05750374626678,11,165.0,2.2916666666666665
61,310.0,10.743159700649297,10,206.0,2.9014084507042255
62,315.0,11.350097325599004,4,40.0,0.49382716049382713
63,320.0,11.78140335441119,4,60.0,0.7792207792207793
64,325.0,11.224385605604734,8,88.0,1.1578947368421053
65,330.0,11.094027252383786,7,67.0,0.9305555555555556
66,335.0,11.34946936086866,8,106.0,1.5588235294117647
67,340.0,11.600033629795396,3,61.0,0.8026315789473685
68,345.0,11.605713004268088,7,88.0,1.2394366197183098
69,350.0,11.040685938373645,5,35.0,0.5
70,355.0,11.160069319686867,9,77.0,1.1159420289855073
71,360.0,11.348065034124541,7,103.0,1.537313432835821
72,365.0,11.628054737640156,8,139.0,1.8051948051948052
73,370.0,11.041773064751583,8,179.0,2.486111111111111
74,375.0,10.886225144366582,6,94.0,1.4029850746268657
75,380.0,11.376905733060712,7,126.0,2.0
76,385.0,11.722555686222632,3,29.0,0.3972602739726027
77,390.0,11.5275047769052,5,50.0,0.704225352112676
78,395.0,11.407342098921731,6,60.0,0.8695652173913043
79,400.0,11.299840980407046,7,91.0,1.378787878787879
80,405.0,11.429505931348809,4,34.0,0.5151515151515151
81,410.0,11.774219203552654,5,59.0,0.8082191780821918
82,415.0,11.532549168630084,5,78.0,1.0985915492957747
83,420.0,10.89251250191099,8,111.0,1.5857142857142856
84,425.0,10.72519059853865,9,128.0,1.9393939393939394
85,430.0,10.416439460162957,11,177.0,2.901639344262295
86,435.0,10.951235324982404,10,223.0,3.0972222222222223
87,440.0,10.227425177289861,12,276.0,4.0
88,445.0,10.049615557731428,7,60.0,0.8955223880597015
89,450.0,10.671434111358664,7,95.0,1.484375
90,455.0,10.902681602859538,8,115.0,1.8548387096774193
91,460.0,11.508837937191924,8,155.0,2.1232876712328768
92,465.0,10.721759704501004,6,159.0,2.373134328358209
93,470.0,10.233533484416755,11,205.0,3.1538461538461537
94,475.0,10.245706996340726,11,253.0,3.8923076923076922
95,480.0,10.748501436524212,11,308.0,4.7384615384615385
96,485.0,10.491556398003528,13,366.0,4.88
97,490.0,9.60430694678288,14,436.0,5.972602739726027
98,495.0,9.168341385868258,18,519.0,7.208333333333333
99,500.0,9.27861535290276,19,612.0,8.869565217391305
100,505.0,10.41595600152488,10,416.0,5.333333333333333
101,510.0,10.539147331465843,11,467.0,6.226666666666667
102,515.0,10.150357336435238,7,104.0,1.4647887323943662
103,520.0,11.051752302668557,8,80.0,1.1594202898550725
