step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
0.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,13.603520918803811
10.0,0,0.0,0.0,12.975902129792637
15.0,0,0.0,0.0,13.389459403941364
20.0,0,0.0,0.0,13.193136471361962
25.0,0,0.0,0.0,13.320859297828434
30.0,0,0.0,0.0,13.372847090435947
35.0,0,0.0,0.0,13.045958317000844
40.0,0,0.0,0.0,13.236738933470987
45.0,0,0.0,0.0,13.200379155130141
50.0,0,0.0,0.0,13.428496103125967
55.0,2,3.0,0.25,10.309963722074004
60.0,4,11.0,0.9166666666666666,5.588318280229809
65.0,6,39.0,3.25,5.213759890761964
70.0,5,52.0,4.333333333333333,6.032129552533796
75.0,5,77.0,3.2083333333333335,9.66200130143456
80.0,6,105.0,4.375,9.650584890304993
85.0,2,55.0,2.2916666666666665,10.728373665941897
90.0,2,65.0,2.7083333333333335,11.823789304521718
95.0,2,75.0,3.125,11.846578623967412
100.0,2,85.0,3.6956521739130435,11.544654250129701
105.0,2,95.0,4.130434782608695,11.654899800868382
110.0,2,105.0,4.565217391304348,11.680331038738235
115.0,2,115.0,5.2272727272727275,11.539061055189082
120.0,2,125.0,5.9523809523809526,11.258100131263735
125.0,2,135.0,6.428571428571429,11.18427065831508
130.0,2,145.0,7.631578947368421,9.349738519365536
135.0,7,167.0,8.789473684210526,6.521343924971121
140.0,9,211.0,12.411764705882353,5.353655042497226
145.0,10,258.0,9.555555555555555,7.9672314396641575
150.0,6,93.0,3.3214285714285716,8.567812733758883
155.0,6,123.0,4.555555555555555,9.597960136731034
160.0,2,43.0,1.5925925925925926,10.784336490931684
165.0,2,53.0,2.0384615384615383,11.889303300875898
170.0,2,63.0,2.423076923076923,11.924145748166362
175.0,2,73.0,2.8076923076923075,11.89831661730698
180.0,2,83.0,3.1923076923076925,11.916041441491533
185.0,2,93.0,3.875,11.701308872965214
190.0,2,103.0,4.291666666666667,11.815977633614727
195.0,2,113.0,4.708333333333333,11.259821500196542
200.0,3,126.0,5.25,9.942767079927293
205.0,4,145.0,6.304347826086956,9.327549414221476
210.0,6,170.0,8.095238095238095,7.424120117589671
215.0,7,192.0,10.105263157894736,7.645178844305403
220.0,7,227.0,8.407407407407407,9.415448554847186
225.0,4,212.0,8.153846153846153,9.882898428468364
230.0,4,232.0,8.923076923076923,10.851334745188318
235.0,4,252.0,9.692307692307692,10.8953247383557
240.0,4,272.0,10.461538461538462,10.88007829930575
245.0,4,292.0,11.23076923076923,10.952442515009894
250.0,4,312.0,12.0,10.920983866040475
255.0,0,0.0,0.0,11.393498615104154
260.0,0,0.0,0.0,12.478874673082544
265.0,0,0.0,0.0,12.682489848696589
270.0,0,0.0,0.0,12.20021724830187
275.0,3,5.0,0.25,8.1607459827616
280.0,7,37.0,1.85,6.314196791238519
285.0,7,64.0,3.2,6.963136676441844
290.0,8,102.0,3.2903225806451615,9.80645700967618
295.0,8,142.0,4.896551724137931,9.56414888909125
300.0,8,182.0,6.5,9.712384805686478
305.0,4,117.0,4.178571428571429,10.409922042705034
310.0,4,137.0,4.892857142857143,11.352636327590016
315.0,4,157.0,5.814814814814815,11.287153950040452
320.0,4,177.0,6.8076923076923075,11.278460695086038
325.0,4,197.0,8.208333333333334,11.353003736684672
330.0,4,217.0,9.041666666666666,11.21606922488364
335.0,4,237.0,9.875,10.03746635455997
340.0,7,266.0,11.565217391304348,9.070775964833551
345.0,7,294.0,14.0,6.498338319811514
350.0,10,342.0,17.1,5.78743161174466
355.0,9,377.0,18.85,6.506440355875969
360.0,9,422.0,21.1,7.0373548482344805
365.0,9,467.0,15.566666666666666,9.203063965700487
370.0,9,512.0,17.655172413793103,9.370649412991535
375.0,1,29.0,1.0,10.810033863093395
380.0,1,34.0,1.2142857142857142,13.030800031007661
385.0,1,39.0,1.3928571428571428,13.31171704492401
390.0,1,44.0,1.6296296296296295,13.398375822229198
395.0,1,49.0,1.8846153846153846,13.187689392715184
400.0,1,54.0,2.076923076923077,13.169936636106067
405.0,1,59.0,2.269230769230769,12.651025589844048
410.0,1,64.0,2.56,12.473347531265135
415.0,5,76.0,3.4545454545454546,10.200406321704298
