step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
0.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,13.546754725911775
10.0,0,0.0,0.0,13.632001810018169
15.0,0,0.0,0.0,13.774295415923122
20.0,0,0.0,0.0,13.514763061004482
25.0,0,0.0,0.0,13.676623470650272
30.0,0,0.0,0.0,13.601453732898754
35.0,0,0.0,0.0,13.684925660329702
40.0,0,0.0,0.0,13.407453804441548
45.0,0,0.0,0.0,13.503032201586155
50.0,0,0.0,0.0,13.063595813021688
55.0,2,3.0,0.0625,11.945851465545806
60.0,5,26.0,0.5416666666666666,11.361331104898312
65.0,6,47.0,0.9791666666666666,11.025837900791116
70.0,9,84.0,1.75,10.265052340764496
75.0,6,48.0,0.8,10.757721038855037
80.0,8,86.0,1.4333333333333333,10.779976126979886
85.0,4,17.0,0.2833333333333333,10.99093317803071
90.0,5,40.0,0.6666666666666666,11.518576668821389
95.0,5,40.0,0.5555555555555556,11.599687884161911
100.0,8,77.0,1.0694444444444444,11.761750625879051
105.0,5,61.0,0.8472222222222222,11.466552570510565
110.0,11,100.0,1.2195121951219512,11.271545635613872
115.0,6,64.0,0.7804878048780488,11.362573338299232
120.0,9,101.0,1.2469135802469136,11.448684632637756
125.0,4,29.0,0.3625,11.635062932109662
130.0,4,49.0,0.5568181818181818,11.98568655212044
135.0,3,28.0,0.32558139534883723,12.001352105844147
140.0,5,53.0,0.6309523809523809,12.001620061232225
145.0,6,40.0,0.425531914893617,11.950659290582305
150.0,9,77.0,0.8651685393258427,11.444383794679826
155.0,6,56.0,0.6511627906976745,11.336277720083695
160.0,8,94.0,1.119047619047619,11.455483117812852
165.0,3,12.0,0.1276595744680851,11.675849708189668
170.0,6,35.0,0.39325842696629215,12.096940480900923
175.0,4,42.0,0.49411764705882355,12.149962807128855
180.0,6,69.0,0.8625,11.512737293225717
185.0,6,57.0,0.6404494382022472,11.102422204300797
190.0,12,105.0,1.2209302325581395,10.914978315052918
195.0,5,45.0,0.5555555555555556,11.037445804783758
200.0,6,73.0,0.8021978021978022,11.446831233846765
205.0,6,27.0,0.2967032967032967,11.185981814011836
210.0,7,62.0,0.7045454545454546,11.384510327309481
215.0,5,60.0,0.7142857142857143,11.21314703252663
220.0,10,98.0,1.0769230769230769,10.955107088820773
225.0,10,99.0,1.1123595505617978,10.864063606395089
230.0,10,149.0,1.7951807228915662,11.204208285337458
235.0,6,64.0,0.6881720430107527,11.36263038622786
240.0,9,100.0,1.0869565217391304,11.414741816588915
245.0,5,29.0,0.32222222222222224,11.460812895425121
250.0,5,54.0,0.6136363636363636,11.703613018842555
255.0,5,45.0,0.47368421052631576,11.592829676496406
260.0,10,85.0,0.9550561797752809,11.436844118920655
265.0,8,91.0,1.0459770114942528,11.166776511518837
270.0,11,139.0,1.7160493827160495,10.580804508429093
275.0,8,76.0,0.8260869565217391,10.972094242293249
280.0,10,118.0,1.2967032967032968,11.084883438855039
285.0,4,44.0,0.5116279069767442,11.305612882197694
290.0,5,65.0,0.6842105263157895,11.788045375781135
295.0,6,34.0,0.37362637362637363,11.32728414538043
300.0,10,75.0,0.8426966292134831,11.230986657484907
305.0,9,86.0,1.011764705882353,10.614162655928707
310.0,14,151.0,1.5894736842105264,10.562666183555937
315.0,9,109.0,1.211111111111111,10.720655723506797
320.0,11,157.0,1.7444444444444445,11.057030741614708
325.0,4,52.0,0.5252525252525253,11.708608379328885
330.0,6,76.0,0.8,11.749729212409607
335.0,3,26.0,0.27956989247311825,11.87614651587219
340.0,4,44.0,0.5057471264367817,12.047084052137395
345.0,3,21.0,0.22340425531914893,11.903379025370668
350.0,6,46.0,0.5,11.50314143375857
355.0,6,48.0,0.5274725274725275,11.31889544750346
360.0,8,84.0,0.9767441860465116,11.32302704492485
365.0,4,38.0,0.3958333333333333,11.303387955841067
370.0,9,73.0,0.7934782608695652,11.413394295245489
375.0,5,48.0,0.5647058823529412,11.48793652057154
380.0,7,78.0,0.8125,11.697203850329212
385.0,8,77.0,0.8651685393258427,11.163867249042152
390.0,10,123.0,1.4819277108433735,10.994337002054225
395.0,5,62.0,0.7560975609756098,10.810350981454395
400.0,9,99.0,1.064516129032258,11.068471346591624
405.0,5,23.0,0.25842696629213485,11.103704982608072
410.0,6,52.0,0.5909090909090909,11.427816894209306
415.0,6,49.0,0.5051546391752577,11.84254397211282
420.0,8,82.0,0.9010989010989011,11.271027556692175
425.0,9,92.0,1.0337078651685394,11.329280881690124
430.0,9,137.0,1.611764705882353,11.23073224299737
435.0,6,62.0,0.6595744680851063,11.31948762893548
440.0,10,100.0,1.1235955056179776,11.311848000432732
445.0,5,39.0,0.4482758620689655,11.371518764493334
450.0,9,70.0,0.8045977011494253,11.059965232056044
455.0,10,85.0,0.8762886597938144,11.367876292517426
460.0,11,137.0,1.5568181818181819,11.052398333507464
465.0,10,108.0,1.2857142857142858,10.629570438712571
470.0,14,166.0,1.7849462365591398,10.690090879008935
475.0,9,86.0,0.9555555555555556,10.70843912679839
480.0,10,135.0,1.5168539325842696,11.368321171494122
485.0,6,57.0,0.6551724137931034,11.259768319208428
490.0,7,91.0,0.9381443298969072,12.068828613513942
495.0,6,59.0,0.6413043478260869,11.81127226602232
500.0,9,98.0,1.1395348837209303,11.274316532778267
505.0,11,107.0,1.1263157894736842,11.0422301500558
510.0,13,168.0,1.8064516129032258,10.819592575435959
515.0,7,74.0,0.7956989247311828,11.079424064262074
520.0,8,110.0,1.1956521739130435,11.491002910624854
525.0,3,21.0,0.21428571428571427,11.730456265101708
