,system_mean_speed,system_mean_waiting_time,step,system_total_stopped,system_total_waiting_time
0,12.513012190243993,0.0,5.0,0,0.0
1,12.975622935689222,0.0,10.0,0,0.0
2,12.782130633388734,0.0,15.0,0,0.0
3,12.779620046099737,0.0,20.0,0,0.0
4,12.78033094291755,0.0,25.0,0,0.0
5,12.81626704262167,0.0,30.0,0,0.0
6,12.822884399621445,0.0,35.0,0,0.0
7,12.7406961952909,0.0,40.0,0,0.0
8,12.871787754639639,0.0,45.0,0,0.0
9,12.86183658708297,0.0,50.0,0,0.0
10,10.76130201184611,0.0,55.0,0,0.0
11,8.588258691381682,0.75,60.0,2,9.0
12,6.4849769768908105,0.75,65.0,2,9.0
13,6.3259549334791965,2.5,70.0,6,30.0
14,9.476643159540304,2.5,75.0,6,60.0
15,10.06985543769536,2.4166666666666665,80.0,4,58.0
16,10.673217519351601,3.25,85.0,4,78.0
17,10.628516519833404,4.083333333333333,90.0,4,98.0
18,10.657410019059169,4.916666666666667,95.0,4,118.0
19,11.199941043654931,2.6666666666666665,100.0,2,64.0
20,11.805515105347185,3.0833333333333335,105.0,2,74.0
21,11.704888809727159,3.652173913043478,110.0,2,84.0
22,11.605109584306952,4.086956521739131,115.0,2,94.0
23,11.957050193138274,0.0,120.0,0,0.0
24,11.887337683725372,0.0,125.0,0,0.0
25,10.035571433026831,0.16666666666666666,130.0,1,3.0
26,8.476092809935729,0.9444444444444444,135.0,4,17.0
27,6.2388919518153685,1.4444444444444444,140.0,4,26.0
28,9.695672682623337,2.0714285714285716,145.0,7,58.0
29,9.590407760161472,3.3214285714285716,150.0,7,93.0
30,9.525437840181734,4.571428571428571,155.0,7,128.0
31,9.707136817319693,5.296296296296297,160.0,6,143.0
32,9.973398146258331,6.407407407407407,165.0,6,173.0
33,9.732642368501503,7.8076923076923075,170.0,6,203.0
34,9.846774435271028,8.961538461538462,175.0,6,233.0
35,10.707683565677145,3.5,180.0,2,91.0
36,11.613758254046582,4.04,185.0,2,101.0
37,11.684123851731806,4.826086956521739,190.0,2,111.0
38,11.138262251269499,5.260869565217392,195.0,2,121.0
39,8.287297040223802,6.523809523809524,200.0,6,137.0
40,5.918466156973975,8.55,205.0,7,171.0
41,5.827579501791702,2.6315789473684212,210.0,6,50.0
42,6.837808815278576,4.578947368421052,215.0,8,87.0
43,10.215653275914416,2.4516129032258065,220.0,4,76.0
44,11.04290681480483,3.193548387096774,225.0,5,99.0
45,11.260318841913861,3.8666666666666667,230.0,4,116.0
46,11.33260210090933,4.689655172413793,235.0,4,136.0
47,11.300541450843628,5.379310344827586,240.0,4,156.0
48,11.276563655622846,6.068965517241379,245.0,4,176.0
49,11.238883494007162,7.2592592592592595,250.0,4,196.0
50,11.256595536406707,8.307692307692308,255.0,4,216.0
51,11.153621555216365,9.44,260.0,4,236.0
52,10.782400826062323,10.24,265.0,4,256.0
53,8.156784349898645,11.75,270.0,6,282.0
54,4.833237048274491,16.3,275.0,11,326.0
55,4.7571647007440285,18.55,280.0,11,371.0
56,4.237537842593769,23.666666666666668,285.0,11,426.0
57,7.730454529348851,16.75862068965517,290.0,12,486.0
58,7.7546779160617065,18.82758620689655,295.0,12,546.0
59,7.840751277728868,20.896551724137932,300.0,12,606.0
60,8.476761481317638,18.689655172413794,305.0,8,542.0
61,9.369483857257702,20.785714285714285,310.0,8,582.0
62,9.644914247671833,22.214285714285715,315.0,8,622.0
63,9.602720425248005,23.642857142857142,320.0,8,662.0
64,9.475823136028394,26.0,325.0,8,702.0
65,9.340794817184241,28.53846153846154,330.0,8,742.0
66,9.127679217001731,31.28,335.0,8,782.0
67,8.570473323342844,34.25,340.0,8,822.0
68,7.387416303339216,0.125,345.0,1,3.0
69,8.84419486767056,0.6666666666666666,350.0,5,16.0
70,8.857898747232925,1.375,355.0,7,33.0
71,8.732830159009373,3.227272727272727,360.0,8,71.0
72,10.915014071423263,1.696969696969697,365.0,4,56.0
73,11.85301956066174,2.303030303030303,370.0,4,76.0
74,12.281167832636617,1.625,375.0,2,52.0
75,12.800054492544364,1.9375,380.0,2,62.0
76,13.233371224510694,0.0,385.0,0,0.0
77,13.591064765380768,0.0,390.0,0,0.0
78,13.689904924702569,0.0,395.0,0,0.0
79,13.638074602527784,0.0,400.0,0,0.0
80,13.249772295063996,0.0,405.0,0,0.0
