,system_mean_speed,system_mean_waiting_time,step,system_total_stopped,system_total_waiting_time
0,13.575089716711576,0.0,5.0,0,0.0
1,13.479409243164616,0.0,10.0,0,0.0
2,14.001285512270128,0.0,15.0,0,0.0
3,13.932997164790004,0.0,20.0,0,0.0
4,13.910735892392026,0.0,25.0,0,0.0
5,13.576144398473462,0.0,30.0,0,0.0
6,13.762147285859207,0.0,35.0,0,0.0
7,13.853929248884972,0.0,40.0,0,0.0
8,13.646993247442987,0.0,45.0,0,0.0
9,12.802086680021402,0.0,50.0,0,0.0
10,9.833620854562577,0.08333333333333333,55.0,1,1.0
11,6.647832282275952,1.5,60.0,5,18.0
12,6.7269197829055605,2.5,65.0,4,30.0
13,9.204818335214982,4.166666666666667,70.0,4,50.0
14,11.223400055566097,2.9166666666666665,75.0,4,70.0
15,11.392273129324105,3.75,80.0,4,90.0
16,11.316628121788563,4.583333333333333,85.0,4,110.0
17,11.816157224945286,2.9166666666666665,90.0,2,70.0
18,12.48887168244199,3.3333333333333335,95.0,2,80.0
19,12.410510888823712,3.9130434782608696,100.0,2,90.0
20,12.18226677362507,4.3478260869565215,105.0,2,100.0
21,12.048596782897011,5.0,110.0,2,110.0
22,12.077754479459863,5.714285714285714,115.0,2,120.0
23,11.880438871455068,6.5,120.0,2,130.0
24,10.246408127223807,8.352941176470589,125.0,3,142.0
25,9.045258862413004,9.8125,130.0,3,157.0
26,7.838300950686506,10.3125,135.0,4,165.0
27,8.417328396544312,12.0,140.0,6,192.0
28,10.750195969313468,7.481481481481482,145.0,5,202.0
29,11.093913066633515,8.407407407407407,150.0,5,227.0
30,11.822069876077425,0.6538461538461539,155.0,1,17.0
31,12.801166678520461,0.8461538461538461,160.0,1,22.0
32,13.112315796462244,1.0384615384615385,165.0,1,27.0
33,13.05326704866708,1.2307692307692308,170.0,1,32.0
34,12.999045104268001,1.5416666666666667,175.0,1,37.0
35,12.982656234794211,1.75,180.0,1,42.0
36,12.737140521612115,2.1363636363636362,185.0,1,47.0
37,12.630088811675392,2.3636363636363638,190.0,1,52.0
38,11.857210042422945,2.85,195.0,1,57.0
39,8.883948058301286,3.526315789473684,200.0,3,67.0
40,7.334599252270202,5.052631578947368,205.0,7,96.0
41,6.105774211224809,2.0,210.0,5,32.0
42,7.792202273736009,4.066666666666666,215.0,6,61.0
43,10.206351246820457,3.5,220.0,6,91.0
44,10.313446972293939,4.653846153846154,225.0,6,121.0
45,11.007436462429062,1.76,230.0,2,44.0
46,12.354730695872952,2.16,235.0,2,54.0
47,12.484842787722005,2.56,240.0,2,64.0
48,12.249952760107696,2.96,245.0,2,74.0
49,12.661351237103222,0.0,250.0,0,0.0
50,13.199886499401359,0.0,255.0,0,0.0
51,13.022786925225484,0.0,260.0,0,0.0
52,13.126039904207168,0.0,265.0,0,0.0
53,12.462335643527673,0.0,270.0,0,0.0
54,10.08420747238845,0.2222222222222222,275.0,2,4.0
55,10.187862351744315,1.3333333333333333,280.0,4,24.0
56,9.018599558868807,2.8125,285.0,5,45.0
57,10.575666631871833,2.5925925925925926,290.0,5,70.0
58,10.719831801794681,3.5185185185185186,295.0,5,95.0
59,11.296376377710654,2.576923076923077,300.0,3,67.0
60,11.942724208955234,3.1538461538461537,305.0,3,82.0
61,12.376159451042817,1.3461538461538463,310.0,1,35.0
62,12.770906925588072,1.7391304347826086,315.0,1,40.0
63,12.811373118952924,1.9565217391304348,320.0,1,45.0
64,12.6807747897586,2.380952380952381,325.0,1,50.0
65,12.610168217545421,2.619047619047619,330.0,1,55.0
66,12.697370228066934,3.0,335.0,1,60.0
67,11.107806846019638,3.25,340.0,1,65.0
68,7.746811426237744,4.2631578947368425,345.0,6,81.0
69,7.029630133133715,6.2631578947368425,350.0,8,119.0
70,5.499667150625112,8.526315789473685,355.0,10,162.0
71,3.987159227106705,13.5625,360.0,11,217.0
72,8.757422671926772,4.285714285714286,365.0,6,120.0
73,10.016481434749018,5.769230769230769,370.0,6,150.0
74,10.948282638728157,2.3076923076923075,375.0,2,60.0
75,12.235527462955577,2.8,380.0,2,70.0
76,12.56477351015235,3.2,385.0,2,80.0
77,12.390103706337044,3.75,390.0,2,90.0
78,12.067075408166943,4.3478260869565215,395.0,2,100.0
79,12.271406645049279,4.782608695652174,400.0,2,110.0
80,12.52720133747547,0.0,405.0,0,0.0
81,12.45952054638895,0.0,410.0,0,0.0
82,10.300711565612698,0.34782608695652173,415.0,3,8.0
83,10.370207271681771,1.0434782608695652,420.0,4,24.0
84,8.84292755326396,2.25,425.0,5,45.0
85,7.994918990416933,3.0,430.0,6,54.0
86,10.504163803721456,3.111111111111111,435.0,6,84.0
87,10.603839160478103,4.222222222222222,440.0,6,114.0
88,10.558757875056338,5.538461538461538,445.0,6,144.0
89,10.907364012405607,4.923076923076923,450.0,4,128.0
90,11.418032064894065,5.6923076923076925,455.0,4,148.0
91,11.499887432972754,6.461538461538462,460.0,4,168.0
92,11.34127467043865,7.833333333333333,465.0,4,188.0
93,11.19268720889321,8.666666666666666,470.0,4,208.0
94,11.065652723646263,9.91304347826087,475.0,4,228.0
95,10.889417998865852,11.272727272727273,480.0,4,248.0
96,9.437785737582715,13.4,485.0,4,268.0
97,4.839093762048807,15.578947368421053,490.0,9,296.0
98,5.710563133243525,1.0,495.0,5,18.0
99,8.473799172995347,2.4444444444444446,500.0,6,44.0
100,11.170662252178182,1.5862068965517242,505.0,4,46.0
101,11.430961162095194,2.2,510.0,4,66.0
102,11.406081350388375,2.9655172413793105,515.0,4,86.0
103,11.498116439331886,3.7857142857142856,520.0,4,106.0
104,12.067646046968814,0.0,525.0,0,0.0
105,13.138938433050132,0.0,530.0,0,0.0
106,13.336007829036241,0.0,535.0,0,0.0
107,13.28420764688236,0.0,540.0,0,0.0
108,13.291938851578736,0.0,545.0,0,0.0
109,13.086383248295705,0.0,550.0,0,0.0
110,12.718845379453725,0.0,555.0,0,0.0
111,10.440114171856479,0.05263157894736842,560.0,1,1.0
112,7.934834050792315,0.8823529411764706,565.0,4,15.0
113,8.061146436562861,2.75,570.0,6,44.0
114,7.617958212799411,4.625,575.0,6,74.0
115,9.709997748977914,2.0714285714285716,580.0,5,58.0
116,10.476809047061018,3.1923076923076925,585.0,5,83.0
117,10.702087295978378,3.84,590.0,4,96.0
118,10.95367018113726,4.833333333333333,595.0,4,116.0
119,11.622478191170552,3.2916666666666665,600.0,2,79.0
120,11.995181458183078,3.7083333333333335,605.0,2,89.0
121,11.97336764924973,4.125,610.0,2,99.0
122,11.770431179559864,4.739130434782608,615.0,2,109.0
123,11.710024941821734,5.409090909090909,620.0,2,119.0
124,11.409291382348218,6.142857142857143,625.0,2,129.0
125,9.712355913978755,6.619047619047619,630.0,2,139.0
126,8.06900914160348,8.05,635.0,6,161.0
127,5.757820713603699,9.368421052631579,640.0,6,178.0
128,6.395856078912861,12.222222222222221,645.0,9,220.0
129,8.996996881400133,8.833333333333334,650.0,9,265.0
130,9.782266197496586,8.310344827586206,655.0,5,241.0
131,10.729431993022157,9.5,660.0,5,266.0
132,10.878930367946047,9.88888888888889,665.0,4,267.0
133,11.202367084995343,10.62962962962963,670.0,4,287.0
134,11.218655799033645,11.807692307692308,675.0,4,307.0
135,11.22411011856288,12.576923076923077,680.0,4,327.0
136,11.154214841362702,13.88,685.0,4,347.0
137,11.01300429024795,14.68,690.0,4,367.0
138,10.746064672566094,16.82608695652174,695.0,4,387.0
139,10.786502662839867,18.5,700.0,4,407.0
140,8.246326737195545,0.09523809523809523,705.0,1,2.0
141,6.327657102974959,1.45,710.0,9,29.0
142,6.137003996741302,4.052631578947368,715.0,10,77.0
143,7.076741145793335,4.611111111111111,720.0,6,83.0
144,10.70640835089594,3.896551724137931,725.0,6,113.0
145,10.693571640916797,5.107142857142857,730.0,6,143.0
146,10.772449519080936,6.178571428571429,735.0,6,173.0
147,10.788791931649898,7.25,740.0,6,203.0
148,10.691717375245974,8.321428571428571,745.0,6,233.0
149,10.708797287451864,9.392857142857142,750.0,6,263.0
150,10.609975133718853,10.464285714285714,755.0,6,293.0
151,10.415747517606352,11.962962962962964,760.0,6,323.0
152,10.852973124184219,9.24,765.0,4,231.0
153,11.087732481001831,10.458333333333334,770.0,4,251.0
154,7.199551674497914,12.952380952380953,775.0,5,272.0
155,6.144061887713802,15.75,780.0,10,315.0
156,6.908261880302216,1.5,785.0,3,27.0
157,10.291271783094162,2.5,790.0,4,45.0
158,11.961097291393374,1.3,795.0,2,39.0
159,12.598693597400127,1.6333333333333333,800.0,2,49.0
160,12.426940892244001,1.9666666666666666,805.0,2,59.0
161,12.534352175634847,2.3,810.0,2,69.0
162,12.52766108927739,2.6333333333333333,815.0,2,79.0
163,12.643515651229489,2.966666666666667,820.0,2,89.0
164,12.418935088362119,3.5357142857142856,825.0,2,99.0
165,12.328887165889254,4.1923076923076925,830.0,2,109.0
166,12.26450246579885,4.76,835.0,2,119.0
167,12.020593467970874,5.608695652173913,840.0,2,129.0
168,10.758299923082324,7.722222222222222,845.0,2,139.0
169,8.222399543247418,9.75,850.0,5,156.0
170,8.342075493510801,12.066666666666666,855.0,5,181.0
171,6.848379621535499,13.071428571428571,860.0,5,183.0
172,9.693463800635211,8.26923076923077,865.0,8,215.0
173,10.045739973706686,1.4230769230769231,870.0,4,37.0
174,11.207379532969831,2.1923076923076925,875.0,4,57.0
175,11.469194333651716,2.9615384615384617,880.0,4,77.0
176,11.697633516782183,2.730769230769231,885.0,3,71.0
177,11.986847827942647,3.3076923076923075,890.0,3,86.0
178,11.778846324577165,4.04,895.0,3,101.0
179,11.721816375322083,4.833333333333333,900.0,3,116.0
180,11.460032843105898,5.954545454545454,905.0,3,131.0
181,11.386167490396197,6.636363636363637,910.0,3,146.0
182,9.880516720384914,7.761904761904762,915.0,5,163.0
183,8.99085372182256,9.4,920.0,5,188.0
184,5.1334706728314625,11.944444444444445,925.0,7,215.0
185,3.5519547651880976,15.647058823529411,930.0,12,266.0
186,4.317217740883925,18.176470588235293,935.0,10,309.0
187,8.263961556730008,12.448275862068966,940.0,11,361.0
188,8.030166114465336,14.857142857142858,945.0,11,416.0
189,8.343715749338394,17.0,950.0,10,459.0
190,8.423795947855702,18.85185185185185,955.0,10,509.0
191,9.568117312256797,3.8518518518518516,960.0,3,104.0
192,11.337829683620921,4.407407407407407,965.0,3,119.0
193,11.705801194711288,4.962962962962963,970.0,3,134.0
194,11.764556999806231,5.518518518518518,975.0,3,149.0
195,11.564204954038804,6.3076923076923075,980.0,3,164.0
196,10.62185296449178,7.16,985.0,3,179.0
197,9.367478375469888,8.04,990.0,5,201.0
198,7.852016498118204,9.44,995.0,8,236.0
199,6.20680560562319,11.73913043478261,1000.0,10,270.0
200,6.18148195035382,14.130434782608695,1005.0,11,325.0
201,8.806203300415813,11.176470588235293,1010.0,11,380.0
202,8.773591247785385,13.181818181818182,1015.0,11,435.0
203,8.694351607371544,14.848484848484848,1020.0,11,490.0
204,8.398482712398469,18.166666666666668,1025.0,11,545.0
205,9.276459132976752,4.642857142857143,1030.0,4,130.0
206,11.204681478388965,5.555555555555555,1035.0,4,150.0
207,11.77843801373118,6.296296296296297,1040.0,4,170.0
208,11.526878764638267,7.3076923076923075,1045.0,4,190.0
209,11.234779885960434,8.4,1050.0,4,210.0
210,10.612268855462966,9.2,1055.0,4,230.0
211,10.17887430120785,10.16,1060.0,5,254.0
212,7.022635011537825,11.875,1065.0,7,285.0
213,6.498767845384566,13.666666666666666,1070.0,9,328.0
214,7.164669585076093,15.916666666666666,1075.0,11,382.0
215,7.9578200525218055,16.304347826086957,1080.0,7,375.0
216,10.420876485978184,12.088235294117647,1085.0,8,411.0
217,9.879314830849703,15.033333333333333,1090.0,8,451.0
218,11.094342779329198,0.0,1095.0,0,0.0
219,13.120569506077567,0.0,1100.0,0,0.0
220,13.462021098268036,0.0,1105.0,0,0.0
221,13.412895341733485,0.0,1110.0,0,0.0
222,13.369711567987437,0.0,1115.0,0,0.0
223,13.262702510792927,0.0,1120.0,0,0.0
224,13.345972529035338,0.0,1125.0,0,0.0
225,12.55092702971133,0.0,1130.0,0,0.0
226,11.241045733081062,0.17391304347826086,1135.0,1,4.0
227,8.354838584017143,0.8571428571428571,1140.0,4,18.0
228,7.782577347387085,1.7,1145.0,4,34.0
229,8.346399402058273,3.1052631578947367,1150.0,5,59.0
230,10.216215838864533,2.6666666666666665,1155.0,5,72.0
231,10.584360409891728,3.88,1160.0,5,97.0
232,10.921338705881992,4.4,1165.0,4,110.0
233,11.161552299566308,5.2,1170.0,4,130.0
234,11.0285802079788,6.25,1175.0,4,150.0
235,11.00276361903393,7.083333333333333,1180.0,4,170.0
236,11.192885691086255,7.916666666666667,1185.0,4,190.0
237,10.985715439231205,9.130434782608695,1190.0,4,210.0
238,11.028741383109464,10.0,1195.0,4,230.0
239,10.48466376690816,10.869565217391305,1200.0,4,250.0
240,7.686339696913042,13.0,1205.0,5,273.0
