step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.328605691251218,0,0.0,0.957380802190603,0,0.0
10.0,0,0.0,0.0,13.498011445858301,0,0.0,0.9693031350665748,0,0.0
15.0,0,0.0,0.0,13.335554601938753,0,0.0,0.956410622876176,0,0.0
20.0,0,0.0,0.0,13.458674990082914,0,0.0,0.9651709891580381,0,0.0
25.0,0,0.0,0.0,13.325901362178476,0,0.0,0.9566368830558977,0,0.0
30.0,0,0.0,0.0,13.33904412694956,0,0.0,0.9565761142042047,0,0.0
35.0,0,0.0,0.0,13.34065166367394,0,0.0,0.9565266080761318,0,0.0
40.0,0,0.0,0.0,13.345151125740394,0,0.0,0.9571038609907845,0,0.0
45.0,0,0.0,0.0,13.268821218519955,0,0.0,0.9517532377534602,0,0.0
50.0,0,0.0,0.0,13.47598610991051,0,0.0,0.9666144869712677,0,0.0
55.0,2,2.0,0.16666666666666666,9.437878020126105,2,2.0,0.7019782953743967,2,2.0
60.0,3,13.0,1.0833333333333333,6.90685405637668,3,13.0,0.41309125003805647,3,13.0
65.0,7,40.0,3.3333333333333335,5.311142600182586,7,40.0,0.10695092161769545,7,40.0
70.0,8,76.0,6.333333333333333,4.669999909753969,8,76.0,8.383804573524273e-05,8,76.0
75.0,6,97.0,4.041666666666667,9.46693039209903,6,97.0,0.6385702205896565,6,97.0
80.0,6,127.0,5.291666666666667,9.956322517251428,6,127.0,0.6345800045090645,6,127.0
85.0,6,157.0,6.541666666666667,9.961871278372891,6,157.0,0.6359085271851268,6,157.0
90.0,2,55.0,2.2916666666666665,10.85421610731369,2,82.0,0.7824379466079404,2,82.0
95.0,2,65.0,2.7083333333333335,12.23278850003966,2,65.0,0.8145976867387367,2,65.0
100.0,2,75.0,3.125,12.192624836010488,2,75.0,0.8188832068787494,2,75.0
105.0,2,85.0,3.5416666666666665,12.261913055987657,2,85.0,0.8268789351753814,2,85.0
110.0,2,95.0,4.318181818181818,11.923718396110127,2,95.0,0.8067891174373294,2,95.0
115.0,2,105.0,5.0,11.911155500901359,2,105.0,0.8175763760626317,2,105.0
120.0,2,115.0,5.476190476190476,11.844960133095624,2,115.0,0.8089832250617467,2,115.0
125.0,3,127.0,6.0476190476190474,10.06409141577324,3,127.0,0.665632915121775,3,127.0
130.0,3,142.0,6.761904761904762,10.115695069345104,3,142.0,0.5391441074724245,3,142.0
135.0,4,160.0,8.421052631578947,8.579978072805167,4,160.0,0.3826026689797344,4,160.0
140.0,7,190.0,10.0,7.339723034772952,7,190.0,0.11840464569458768,7,190.0
145.0,9,234.0,8.357142857142858,9.239802302040248,9,234.0,0.571429113698252,9,234.0
150.0,9,279.0,10.333333333333334,8.94060447379313,9,279.0,0.5491006959007374,9,279.0
155.0,8,310.0,11.923076923076923,8.964977497413242,8,310.0,0.5720078467788462,8,310.0
160.0,8,350.0,13.461538461538462,9.093497933474577,8,350.0,0.5683448309315782,8,350.0
165.0,8,390.0,15.0,9.200341597832015,8,390.0,0.5770063240614811,8,390.0
170.0,8,430.0,16.53846153846154,9.122548809244039,8,430.0,0.5691862231617257,8,430.0
175.0,4,168.0,6.72,9.689233106646803,4,241.0,0.6618557159345662,4,241.0
180.0,4,188.0,8.173913043478262,10.30845372225599,4,188.0,0.7151155947411292,4,188.0
185.0,4,208.0,9.043478260869565,10.572716616982735,4,208.0,0.7131510880410281,4,208.0
190.0,0,0.0,0.0,11.359051996741952,0,51.0,0.8958171838052912,0,51.0
195.0,1,1.0,0.045454545454545456,11.870620212963399,1,1.0,0.8771855548863852,1,1.0
200.0,1,6.0,0.2727272727272727,11.156117176773018,1,6.0,0.7522880084084371,1,6.0
205.0,4,19.0,0.8636363636363636,8.22170580611544,4,19.0,0.3575747702166694,4,19.0
210.0,7,53.0,2.409090909090909,7.802293195695406,7,53.0,0.12084638429836968,7,53.0
215.0,8,91.0,4.333333333333333,7.735323659707697,8,91.0,5.689107998099079e-05,8,91.0
220.0,6,87.0,2.6363636363636362,10.015659684488385,6,87.0,0.6164260695498263,6,87.0
225.0,6,117.0,3.65625,10.704446664441472,6,117.0,0.638301012437321,6,117.0
230.0,6,147.0,4.59375,10.682144807589626,6,147.0,0.6369447944527573,6,147.0
235.0,2,63.0,1.96875,11.452997501381,2,84.0,0.7912190077251272,2,84.0
240.0,2,73.0,2.433333333333333,12.061558711676069,2,73.0,0.8112943921162499,2,73.0
245.0,2,83.0,3.074074074074074,12.155297201042105,2,83.0,0.8128096395242712,2,83.0
250.0,2,93.0,3.576923076923077,11.989895320799166,2,93.0,0.8157941592443896,2,93.0
255.0,2,103.0,4.12,12.111667369597953,2,103.0,0.8215658355863463,2,103.0
260.0,2,113.0,4.708333333333333,12.20036306722543,2,113.0,0.828099427618438,2,113.0
265.0,2,123.0,5.3478260869565215,11.488770512346857,2,123.0,0.7574501936444351,2,123.0
270.0,3,137.0,6.523809523809524,9.315439051044759,3,137.0,0.5842380537022509,3,137.0
275.0,6,163.0,8.15,7.322551704318404,6,163.0,0.3961296812220119,6,163.0
280.0,7,192.0,10.666666666666666,5.250295652826441,7,192.0,0.054899904238795726,7,192.0
285.0,9,234.0,13.0,6.3457248801855535,9,234.0,3.3941835525497116e-05,9,234.0
290.0,9,279.0,9.3,8.994152299459483,9,279.0,0.5358718245161272,9,279.0
295.0,5,239.0,8.241379310344827,9.615861503434244,5,257.0,0.6489594423070068,5,257.0
