step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.78788673150701,0,0.0,0.9807688345910776,0,0.0
10.0,0,0.0,0.0,13.2130352257794,0,0.0,0.9396056408101279,0,0.0
15.0,0,0.0,0.0,13.493459390198572,0,0.0,0.959880285237527,0,0.0
20.0,0,0.0,0.0,13.527072271849875,0,0.0,0.9616377654691969,0,0.0
25.0,0,0.0,0.0,13.360288560374629,0,0.0,0.9505792196897072,0,0.0
30.0,0,0.0,0.0,13.309665454233057,0,0.0,0.9473833105091121,0,0.0
35.0,0,0.0,0.0,13.501343479416557,0,0.0,0.9598819379046301,0,0.0
40.0,0,0.0,0.0,13.50551287694026,0,0.0,0.9611048345612808,0,0.0
45.0,0,0.0,0.0,13.450897804018721,0,0.0,0.956513497153359,0,0.0
50.0,0,0.0,0.0,13.05418576173597,0,0.0,0.9282356841362772,0,0.0
55.0,0,0.0,0.0,10.234655643129928,0,0.0,0.7206466351909594,0,0.0
60.0,4,15.0,1.25,7.1657927729001365,4,15.0,0.42375823619685954,4,15.0
65.0,4,32.0,2.6666666666666665,6.069613868231055,4,32.0,0.10859877867258634,4,32.0
70.0,6,60.0,5.0,6.78185533172111,6,60.0,2.1118717714278806e-05,6,60.0
75.0,6,90.0,3.75,9.937483935914685,6,90.0,0.623671386374441,6,90.0
80.0,6,120.0,5.0,9.931949095508946,6,120.0,0.631413265904402,6,120.0
85.0,6,150.0,6.25,10.094617915427513,6,150.0,0.6452170135060598,6,150.0
90.0,6,180.0,7.5,10.06231534170069,6,180.0,0.637844299704803,6,180.0
95.0,2,70.0,2.9166666666666665,10.795910874153236,2,129.0,0.7491651046033819,2,129.0
100.0,2,80.0,3.4782608695652173,11.658850629844578,2,80.0,0.8121392417956043,2,80.0
105.0,2,90.0,3.9130434782608696,12.0575259485315,2,90.0,0.8191803143263057,2,90.0
110.0,2,100.0,4.3478260869565215,12.21335820641962,2,100.0,0.8221244457378656,2,100.0
115.0,2,110.0,5.0,12.12143379784949,2,110.0,0.8255973391977284,2,110.0
120.0,2,120.0,5.454545454545454,12.097915993835953,2,120.0,0.8224495064561371,2,120.0
125.0,3,131.0,6.894736842105263,10.326342672912597,3,131.0,0.654426753747098,3,131.0
130.0,4,151.0,8.38888888888889,8.409836071269027,4,151.0,0.4839514679902039,4,151.0
135.0,8,184.0,10.222222222222221,6.96456345402249,8,184.0,0.19703198206906897,8,184.0
140.0,6,205.0,11.38888888888889,6.9883541032606304,6,205.0,0.04704419499829449,6,205.0
145.0,8,242.0,8.344827586206897,9.975276776992573,8,242.0,0.5789844990304394,8,242.0
150.0,8,282.0,9.724137931034482,9.716761497673925,8,282.0,0.5733756454116582,8,282.0
155.0,8,322.0,11.5,9.581960547555854,8,322.0,0.5769669455069704,8,322.0
160.0,8,362.0,13.407407407407407,9.409894929531298,8,362.0,0.5740526725283501,8,362.0
165.0,8,402.0,15.461538461538462,9.179550095419296,8,402.0,0.568828849041165,8,402.0
170.0,8,442.0,17.0,9.279223571803783,8,442.0,0.5735909356405606,8,442.0
175.0,8,482.0,19.28,9.102784349492326,8,482.0,0.5783193020200315,8,482.0
180.0,4,171.0,6.84,9.57374838694001,4,278.0,0.6549275225990383,4,278.0
185.0,4,191.0,7.64,10.901775187534309,4,191.0,0.7053267328677826,4,191.0
190.0,4,211.0,8.791666666666666,11.063577311916154,4,211.0,0.6987978606080776,4,211.0
195.0,0,0.0,0.0,11.671774268728496,0,50.0,0.8617227836291343,0,50.0
200.0,1,3.0,0.14285714285714285,11.394821418709983,1,3.0,0.7224729235835269,1,3.0
205.0,4,13.0,0.65,9.088006089395789,4,13.0,0.3423240192963531,4,13.0
210.0,3,22.0,1.1,8.684624400880592,3,26.0,0.14857095279562954,3,26.0
215.0,5,46.0,2.3,9.82360578188205,5,46.0,1.8418321311158373e-06,5,46.0
220.0,5,71.0,2.21875,11.285700540577029,5,71.0,0.6721430078663877,5,71.0
225.0,4,81.0,2.53125,11.410063853740919,4,81.0,0.7140310576659733,4,81.0
230.0,4,101.0,3.15625,11.518568424548807,4,101.0,0.7040759057364432,4,101.0
235.0,4,121.0,4.172413793103448,11.291335105994866,4,121.0,0.7250653392467028,4,121.0
240.0,2,79.0,2.8214285714285716,11.441242015226766,2,79.0,0.8148344476538035,2,79.0
245.0,2,89.0,3.2962962962962963,11.917786048489093,2,89.0,0.8191674316112315,2,89.0
250.0,2,99.0,3.6666666666666665,11.801687525163736,2,99.0,0.8145250705289467,2,99.0
255.0,2,109.0,4.1923076923076925,11.854749824499443,2,109.0,0.8182636481111327,2,109.0
260.0,2,119.0,4.76,11.781370025140438,2,119.0,0.8211537733391786,2,119.0
265.0,3,130.0,5.909090909090909,10.876188682409113,3,130.0,0.7383784658207142,3,130.0
270.0,4,146.0,8.11111111111111,9.28845838899932,4,146.0,0.6214213003993905,4,146.0
275.0,5,167.0,9.823529411764707,7.893516808272117,5,167.0,0.4674055747600094,5,167.0
280.0,6,197.0,11.588235294117647,6.938491682974822,6,197.0,0.35648718475436386,6,197.0
285.0,6,187.0,11.0,5.457423014049103,6,195.0,0.05382851635183161,6,195.0
290.0,8,225.0,7.758620689655173,9.328092151817554,8,225.0,0.5589369057919997,8,225.0
295.0,8,265.0,9.464285714285714,9.445065621227817,8,265.0,0.5661583597408095,8,265.0
300.0,5,256.0,9.142857142857142,9.929900571670133,5,271.0,0.6362383769515139,5,271.0
305.0,5,281.0,10.407407407407407,10.651801262547487,5,281.0,0.6689369462338439,5,281.0
310.0,5,306.0,11.76923076923077,10.514234939039087,5,306.0,0.6624767701338273,5,306.0
315.0,4,300.0,11.538461538461538,10.955321244623844,4,300.0,0.7151689220774476,4,300.0
320.0,4,320.0,12.8,11.040182723700463,4,320.0,0.7169691791057621,4,320.0
325.0,4,340.0,13.6,10.923030271639512,4,340.0,0.706278690211289,4,340.0
330.0,4,360.0,15.0,10.817124500252968,4,360.0,0.7187100042902418,4,360.0
335.0,4,380.0,16.52173913043478,10.26212731696097,4,380.0,0.6880484812090097,4,380.0
340.0,5,401.0,18.227272727272727,8.540836940454183,5,401.0,0.5657724934168935,5,401.0
345.0,6,427.0,19.40909090909091,8.106861789176833,6,427.0,0.5312295082120009,6,427.0
350.0,9,461.0,21.952380952380953,5.810621822920649,9,461.0,0.25584540196242217,9,461.0
355.0,11,516.0,25.8,4.520642586648327,11,516.0,0.12081657011054184,11,516.0
360.0,10,553.0,27.65,4.794493453342825,10,553.0,0.02279637795340579,10,553.0
365.0,10,603.0,20.1,8.477585688319413,10,603.0,0.5227063501772091,10,603.0
370.0,10,653.0,22.517241379310345,8.33767424471451,10,653.0,0.514779574689948,10,653.0
375.0,6,600.0,20.689655172413794,8.91942518704017,6,640.0,0.5918115262886043,6,640.0
380.0,6,630.0,21.724137931034484,9.997437706831768,6,630.0,0.637152910873303,6,630.0
385.0,6,660.0,23.571428571428573,10.165337102179132,6,660.0,0.638945649149784,6,660.0
390.0,6,690.0,24.642857142857142,10.111685451510079,6,690.0,0.6381437720479121,6,690.0
395.0,6,720.0,26.666666666666668,9.905408063330889,6,720.0,0.634844122138018,6,720.0
400.0,6,750.0,27.77777777777778,9.86301475202404,6,750.0,0.6317707413960616,6,750.0
405.0,6,780.0,28.88888888888889,9.231086652409127,6,780.0,0.5808788267735524,6,780.0
410.0,7,815.0,30.185185185185187,9.170909266903095,7,815.0,0.577174265500281,7,815.0
415.0,8,852.0,31.555555555555557,8.111907961862338,8,852.0,0.4770761777408224,8,852.0
420.0,8,892.0,34.30769230769231,7.989679401948323,8,892.0,0.4463687633635525,8,892.0
425.0,8,932.0,38.833333333333336,6.686031324062817,8,932.0,0.2526399447006865,8,932.0
430.0,12,985.0,44.77272727272727,5.154301384792003,12,985.0,0.0014858342760295665,12,985.0
435.0,11,1020.0,31.875,7.840800217114811,11,1020.0,0.4837933016686784,11,1020.0
440.0,11,1075.0,34.67741935483871,8.197332946903007,11,1075.0,0.49118441606179986,11,1075.0
445.0,11,1130.0,36.45161290322581,8.298881681277894,11,1130.0,0.4994587984057554,11,1130.0
450.0,11,1185.0,39.5,8.162636391513473,11,1185.0,0.5006087343848776,11,1185.0
455.0,8,1158.0,38.6,8.671232587457734,8,1181.0,0.5539624334642094,8,1181.0
460.0,8,1198.0,39.93333333333333,9.279117386345328,8,1198.0,0.5780585064275544,8,1198.0
465.0,8,1238.0,41.266666666666666,9.283838406495947,8,1238.0,0.5630756115777024,8,1238.0
470.0,8,1278.0,42.6,9.3710804635369,8,1278.0,0.5701183505198282,8,1278.0
475.0,2,118.0,4.068965517241379,9.814060481181434,2,763.0,0.669768911053326,2,763.0
480.0,0,0.0,0.0,11.854510513255605,0,118.0,0.8943944742268483,0,118.0
485.0,0,0.0,0.0,12.600343419703071,0,0.0,0.9270054385101627,0,0.0
490.0,1,1.0,0.038461538461538464,10.740418890099486,1,1.0,0.67228419449945,1,1.0
495.0,4,16.0,0.6666666666666666,9.518997422463958,4,16.0,0.3108277179537923,4,16.0
500.0,8,48.0,2.0,8.321477934157347,8,48.0,0.019161312472356192,8,48.0
505.0,5,50.0,1.4285714285714286,10.758861912485788,5,50.0,0.6840427376770134,5,50.0
510.0,5,75.0,2.142857142857143,11.143780976074598,5,75.0,0.6675506458766648,5,75.0
515.0,5,100.0,2.857142857142857,11.28677248015921,5,100.0,0.6683153590339204,5,100.0
520.0,4,98.0,2.9696969696969697,11.395254273647708,4,98.0,0.7072576207628495,4,98.0
525.0,4,118.0,3.6875,11.715161366600766,4,118.0,0.7212574373344157,4,118.0
530.0,4,138.0,4.6,11.30703788318307,4,138.0,0.7161946854208813,4,138.0
535.0,4,158.0,5.642857142857143,11.090051119694806,4,158.0,0.7100369810001979,4,158.0
540.0,4,178.0,6.592592592592593,10.950339198138748,4,178.0,0.7046531338892615,4,178.0
545.0,4,198.0,7.92,10.82601861916128,4,198.0,0.7191323831607696,4,198.0
550.0,4,218.0,9.909090909090908,10.573424512068241,4,218.0,0.7116599458959016,4,218.0
555.0,4,238.0,11.333333333333334,9.395710020773366,4,238.0,0.6258221901226092,4,238.0
560.0,6,265.0,12.619047619047619,7.678857260496944,6,265.0,0.45553731397941527,6,265.0
565.0,7,296.0,15.578947368421053,5.911316539597288,7,296.0,0.29155152038390486,7,296.0
570.0,9,339.0,18.833333333333332,4.7461027357683445,9,339.0,0.12400022797340646,9,339.0
575.0,12,396.0,23.294117647058822,3.8337996501368354,12,396.0,0.07432557778442558,12,396.0
580.0,10,422.0,14.551724137931034,8.070833271233084,10,433.0,0.5112052620728971,10,433.0
585.0,10,472.0,16.857142857142858,8.413522832399467,10,472.0,0.5164946115855042,10,472.0
590.0,10,522.0,18.642857142857142,8.559242223269782,10,522.0,0.5127426607873045,10,522.0
595.0,10,572.0,20.428571428571427,8.635413346423878,10,572.0,0.5230552721249313,10,572.0
600.0,10,622.0,22.214285714285715,8.590266226188058,10,622.0,0.5182929686535985,10,622.0
605.0,10,672.0,24.0,8.642071461706731,10,672.0,0.5237617325268439,10,672.0
610.0,8,628.0,23.25925925925926,8.774983847111388,8,628.0,0.5629217757810919,8,628.0
615.0,8,668.0,24.74074074074074,9.348261072588802,8,668.0,0.5727432471311145,8,668.0
620.0,8,708.0,27.23076923076923,9.141082776919387,8,708.0,0.5645891374658629,8,708.0
625.0,8,748.0,29.92,8.725095696090337,8,748.0,0.5448586888971816,8,748.0
630.0,9,790.0,31.6,7.504618692056681,9,790.0,0.4514433946776153,9,790.0
635.0,13,845.0,33.8,5.023597202944498,13,845.0,0.19082594456247545,13,845.0
640.0,14,914.0,38.083333333333336,3.827716893915061,14,914.0,0.05823118062065874,14,914.0
645.0,16,994.0,43.21739130434783,3.4531953883828423,16,994.0,0.0021762868668806145,16,994.0
650.0,17,1077.0,31.676470588235293,6.4662073063191166,17,1077.0,0.38899801314247817,17,1077.0
655.0,7,125.0,3.676470588235294,7.701030726028593,7,623.0,0.5231955048613799,7,623.0
660.0,5,107.0,3.1470588235294117,10.092588010497492,5,150.0,0.6473860028292325,5,150.0
