step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.48308985139528,0,0.0,0.941196573679871,0,0.0
10.0,0,0.0,0.0,12.942320331858163,0,0.0,0.975625128268347,0,0.0
15.0,0,0.0,0.0,12.580761702210102,0,0.0,0.9507231427368238,0,0.0
20.0,0,0.0,0.0,12.692300817528356,0,0.0,0.9571088723497229,0,0.0
25.0,0,0.0,0.0,12.687777642678512,0,0.0,0.9566229725445945,0,0.0
30.0,0,0.0,0.0,12.62223090982181,0,0.0,0.9526465512087178,0,0.0
35.0,0,0.0,0.0,12.750483674618883,0,0.0,0.9607907348428094,0,0.0
40.0,0,0.0,0.0,12.566204039871616,0,0.0,0.9466110368672659,0,0.0
45.0,0,0.0,0.0,12.681082962091319,0,0.0,0.9577381390945533,0,0.0
50.0,0,0.0,0.0,12.619863652760785,0,0.0,0.9520446616028818,0,0.0
55.0,0,0.0,0.0,11.587962980385159,0,0.0,0.8817483719699423,0,0.0
60.0,4,8.0,0.6666666666666666,5.778822439345734,4,8.0,0.41911980114161407,4,8.0
65.0,4,18.0,1.5,5.447378259323746,4,22.0,0.3616404203788553,4,22.0
70.0,6,43.0,3.5833333333333335,5.861392960260743,6,43.0,0.1730732215056731,6,43.0
75.0,7,76.0,3.1666666666666665,9.049816265162939,7,76.0,0.6003119546258828,7,76.0
80.0,7,111.0,4.625,9.082501738098435,7,111.0,0.6076986004385584,7,111.0
85.0,6,127.0,5.291666666666667,9.241921481767617,6,127.0,0.6341232332729688,6,127.0
90.0,6,157.0,6.541666666666667,9.519286409968977,6,157.0,0.6366394751604312,6,157.0
95.0,6,187.0,7.791666666666667,9.44828548573303,6,187.0,0.6306375905294428,6,187.0
100.0,6,217.0,9.041666666666666,9.517529577378056,6,217.0,0.6341790657547353,6,217.0
105.0,2,77.0,3.2083333333333335,10.553896709331468,2,77.0,0.818926480153006,2,77.0
110.0,2,87.0,3.625,11.594308361681536,2,87.0,0.8151274525201929,2,87.0
115.0,2,97.0,4.217391304347826,11.562135671225942,2,97.0,0.8175433476261491,2,97.0
120.0,0,0.0,0.0,11.920178095215853,0,0.0,0.9422138472922401,0,0.0
125.0,0,0.0,0.0,11.785495051314491,0,0.0,0.884362211700496,0,0.0
130.0,1,4.0,0.2,10.593259969174584,1,4.0,0.7245609763735202,1,4.0
135.0,4,7.0,0.35,7.4920024047186615,4,10.0,0.28520003617234824,4,10.0
140.0,7,39.0,1.95,7.5216865596311235,7,39.0,0.11601385705414913,7,39.0
145.0,7,74.0,2.466666666666667,10.102192460000234,7,74.0,0.6259273957005893,7,74.0
150.0,4,59.0,1.9666666666666666,10.361321296584537,4,59.0,0.7163848553756454,4,59.0
155.0,4,79.0,2.6333333333333333,11.163817624782332,4,79.0,0.7180916686256077,4,79.0
160.0,4,99.0,3.3,11.185944490100223,4,99.0,0.727683256014012,4,99.0
165.0,2,62.0,2.2962962962962963,11.565056393790169,2,62.0,0.8249889764230643,2,62.0
170.0,2,72.0,2.6666666666666665,11.736094562037879,2,72.0,0.8115503114905217,2,72.0
175.0,2,82.0,3.1538461538461537,11.795000569465051,2,82.0,0.8263384152700233,2,82.0
180.0,0,0.0,0.0,12.266941277218992,0,0.0,0.9615656006861606,0,0.0
185.0,0,0.0,0.0,12.788868460526794,0,0.0,0.9541162933199177,0,0.0
190.0,0,0.0,0.0,12.64745147400698,0,0.0,0.9533908710646274,0,0.0
195.0,0,0.0,0.0,12.79303041799845,0,0.0,0.9587321746880899,0,0.0
200.0,0,0.0,0.0,10.21155239059963,0,0.0,0.6613016721095578,0,0.0
205.0,4,15.0,0.75,9.547185071512837,4,15.0,0.450237322578081,4,15.0
210.0,4,35.0,1.9444444444444444,7.979707425308981,4,35.0,0.14931168536810965,4,35.0
215.0,7,65.0,3.823529411764706,7.442846545780412,7,65.0,0.0004489033710380321,7,65.0
220.0,7,100.0,3.4482758620689653,10.045190772815008,7,100.0,0.6102069536805165,7,100.0
225.0,5,88.0,3.0344827586206895,10.386789823497077,5,88.0,0.665663053005244,5,88.0
230.0,5,113.0,4.185185185185185,10.90229604258537,5,113.0,0.6790755943803068,5,113.0
235.0,5,138.0,5.3076923076923075,10.887628012624097,5,138.0,0.6728413325816743,5,138.0
240.0,4,136.0,5.230769230769231,11.140791256396094,4,136.0,0.7242298284009885,4,136.0
245.0,4,156.0,6.5,11.338209254461873,4,156.0,0.7175536337808865,4,156.0
250.0,4,176.0,7.6521739130434785,10.936141337559897,4,176.0,0.7117396959442249,4,176.0
255.0,4,196.0,8.909090909090908,10.936501346038519,4,196.0,0.7160778361629051,4,196.0
260.0,4,216.0,10.285714285714286,10.737831899151413,4,216.0,0.71483418788642,4,216.0
265.0,4,236.0,11.238095238095237,10.323214150565029,4,236.0,0.6867724900740315,4,236.0
270.0,5,259.0,12.333333333333334,8.137252872491755,5,259.0,0.4960437333579927,5,259.0
275.0,10,300.0,15.789473684210526,4.562792453425902,10,300.0,0.1960305701219484,10,300.0
280.0,12,359.0,19.944444444444443,3.442877845083941,12,359.0,0.08051285878117209,12,359.0
285.0,10,378.0,22.235294117647058,3.8286698281012663,10,378.0,4.0883237028029834e-05,10,378.0
290.0,10,428.0,14.758620689655173,8.458451017002833,10,428.0,0.4987431750108702,10,428.0
295.0,10,478.0,16.482758620689655,8.688646490477048,10,478.0,0.5202284307027067,10,478.0
300.0,8,479.0,16.517241379310345,9.10706441235615,8,479.0,0.5731389035057924,8,479.0
305.0,8,519.0,17.896551724137932,9.61910758499496,8,519.0,0.5741647565621208,8,519.0
310.0,8,559.0,19.964285714285715,9.522603510742176,8,559.0,0.5739628109958937,8,559.0
315.0,8,599.0,21.392857142857142,9.497307502331664,8,599.0,0.5715288164009509,8,599.0
320.0,8,639.0,22.821428571428573,9.551390367213822,8,639.0,0.5707938872252327,8,639.0
325.0,8,679.0,24.25,9.51743168624449,8,679.0,0.5772977672632826,8,679.0
330.0,8,719.0,25.678571428571427,9.556447883727447,8,719.0,0.5731326950642467,8,719.0
335.0,8,759.0,29.192307692307693,9.200805789183253,8,759.0,0.5739465985228958,8,759.0
340.0,8,799.0,33.291666666666664,7.413408880096184,8,799.0,0.4664800645986706,8,799.0
345.0,10,846.0,36.78260869565217,6.697395076927973,10,846.0,0.41081954623498645,10,846.0
350.0,14,903.0,39.26086956521739,4.484737545947089,14,903.0,0.113782453040409,14,903.0
355.0,16,980.0,44.54545454545455,3.474264054195285,16,980.0,0.03699942050604138,16,980.0
360.0,15,1036.0,51.8,2.6930553993917843,15,1036.0,2.6445732638579017e-05,15,1036.0
365.0,15,1111.0,34.71875,7.120730193097714,15,1111.0,0.4274264268067405,15,1111.0
370.0,15,1186.0,37.0625,7.095571145684751,15,1186.0,0.42469205331224424,15,1186.0
375.0,12,1194.0,37.3125,7.678743233402763,12,1209.0,0.4707125244185316,12,1209.0
380.0,12,1254.0,39.1875,8.211885636829663,12,1254.0,0.47714607465756614,12,1254.0
385.0,12,1314.0,41.0625,8.19905718813798,12,1314.0,0.47620256703106895,12,1314.0
390.0,2,90.0,2.8125,9.833375794027717,2,676.0,0.682039641130515,2,676.0
395.0,0,0.0,0.0,12.086223004976919,0,90.0,0.869799959450468,0,90.0
400.0,0,0.0,0.0,12.904741131910972,0,0.0,0.9670922085612673,0,0.0
405.0,0,0.0,0.0,13.074073624957968,0,0.0,0.9489390763824876,0,0.0
410.0,0,0.0,0.0,13.006607655342627,0,0.0,0.9560120345372173,0,0.0
415.0,0,0.0,0.0,11.487141865697101,0,0.0,0.677573753682448,0,0.0
420.0,3,11.0,0.39285714285714285,10.23376243239757,3,11.0,0.42957974074489624,3,11.0
425.0,5,34.0,1.2592592592592593,10.47725677696013,5,34.0,0.26770270375267874,5,34.0
430.0,5,59.0,2.185185185185185,10.452994905215515,5,59.0,0.26528966927378234,5,59.0
435.0,3,56.0,1.435897435897436,11.43430590785458,3,56.0,0.717200899581339,3,56.0
440.0,5,80.0,2.1621621621621623,11.632526161074964,5,80.0,0.6855929097592413,5,80.0
445.0,5,105.0,2.9166666666666665,11.603152567361207,5,105.0,0.6694371685575189,5,105.0
450.0,4,116.0,3.8666666666666667,11.480665493552594,4,116.0,0.7206891318012391,4,116.0
455.0,4,136.0,5.037037037037037,11.471104268742263,4,136.0,0.7268861495054812,4,136.0
460.0,4,156.0,6.5,11.248662341429714,4,156.0,0.7144323884125434,4,156.0
465.0,4,176.0,7.6521739130434785,11.000670604983313,4,176.0,0.7158183755199847,4,176.0
470.0,4,196.0,8.521739130434783,11.224903782447523,4,196.0,0.7228373142290729,4,196.0
475.0,4,216.0,9.818181818181818,10.793216032052477,4,216.0,0.702719889473262,4,216.0
480.0,4,236.0,11.8,10.17759062843258,4,236.0,0.6757724213321222,4,236.0
485.0,7,260.0,13.0,7.983919438730409,7,260.0,0.4818086098456295,7,260.0
490.0,10,301.0,15.842105263157896,5.708502032284645,10,301.0,0.2248802765243386,10,301.0
495.0,6,200.0,11.11111111111111,4.985322055936483,6,209.0,0.12020405357896684,6,209.0
500.0,8,240.0,14.117647058823529,6.328802591170607,8,240.0,0.09811871526185564,8,240.0
505.0,8,280.0,10.0,9.328304040385179,8,280.0,0.5810980113035031,8,280.0
510.0,5,233.0,8.03448275862069,9.684971570686358,5,246.0,0.6492554961020853,5,246.0
515.0,5,258.0,8.89655172413793,10.87254669726725,5,258.0,0.6681194894029134,5,258.0
520.0,5,283.0,9.758620689655173,10.965809539099627,5,283.0,0.6645466687790684,5,283.0
525.0,4,278.0,9.586206896551724,11.311454416212,4,278.0,0.7242459296092607,4,278.0
530.0,4,298.0,10.642857142857142,11.422697909799934,4,298.0,0.7170349055202819,4,298.0
535.0,4,318.0,11.357142857142858,11.51047607094342,4,318.0,0.7114186768503518,4,318.0
540.0,4,338.0,12.518518518518519,11.432116758998331,4,338.0,0.7105496913216723,4,338.0
545.0,4,358.0,13.25925925925926,11.360736320017615,4,358.0,0.7106725881551682,4,358.0
550.0,4,378.0,15.12,11.455746946105094,4,378.0,0.7314823862544011,4,378.0
555.0,4,398.0,18.09090909090909,10.71086341048695,4,398.0,0.6938148841866902,4,398.0
560.0,4,418.0,19.904761904761905,9.258573898952026,4,418.0,0.5511351493741429,4,418.0
565.0,7,448.0,22.4,6.842246409163286,7,448.0,0.3259940781292463,7,448.0
570.0,7,474.0,26.333333333333332,5.61030261881276,7,477.0,0.15226827998974854,7,477.0
575.0,9,515.0,30.294117647058822,5.9719347312181315,9,515.0,0.07620538578373788,9,515.0
580.0,9,560.0,19.310344827586206,9.033415137336151,9,560.0,0.5346231633408988,9,560.0
585.0,8,586.0,20.20689655172414,9.26096267860455,8,586.0,0.5641220744569534,8,586.0
590.0,8,626.0,22.357142857142858,9.534087399050012,8,626.0,0.5743665262878135,8,626.0
595.0,8,666.0,23.785714285714285,9.566191260530898,8,666.0,0.5681841310110508,8,666.0
600.0,6,650.0,24.074074074074073,9.796904416611406,6,650.0,0.6408280880544953,6,650.0
605.0,6,680.0,25.185185185185187,10.225935918642566,6,680.0,0.6418259364758883,6,680.0
610.0,6,710.0,27.307692307692307,9.946044608524472,6,710.0,0.630890576379842,6,710.0
615.0,6,740.0,28.46153846153846,10.091543347195195,6,740.0,0.6466999521797164,6,740.0
620.0,6,770.0,29.615384615384617,9.89410885728999,6,770.0,0.6251836281591078,6,770.0
625.0,6,800.0,30.76923076923077,9.906919237830733,6,800.0,0.6277806067470608,6,800.0
630.0,6,830.0,36.08695652173913,8.09834298104749,6,830.0,0.4954550612874943,6,830.0
635.0,11,874.0,39.72727272727273,4.884275108718509,11,874.0,0.21283979715987045,11,874.0
640.0,15,942.0,42.81818181818182,3.826600127990905,15,942.0,0.11196889510146663,15,942.0
645.0,12,974.0,44.27272727272727,4.297535648001849,12,974.0,0.07591842432053325,12,974.0
650.0,12,1034.0,32.3125,7.685246344194449,12,1034.0,0.46199167738547836,12,1034.0
655.0,13,1099.0,34.34375,7.714025040465264,13,1099.0,0.46042660492645127,13,1099.0
660.0,13,1164.0,36.375,7.768390469313402,13,1164.0,0.46098115493572,13,1164.0
665.0,9,1117.0,36.03225806451613,8.303783084998333,9,1144.0,0.5328034545716321,9,1144.0
670.0,9,1162.0,38.733333333333334,9.057377383313673,9,1162.0,0.5510533787086767,9,1162.0
675.0,9,1207.0,40.233333333333334,9.152541754334594,9,1207.0,0.5446930412552908,9,1207.0
680.0,9,1252.0,41.733333333333334,9.123972097689178,9,1252.0,0.5370303429645767,9,1252.0
685.0,9,1297.0,44.724137931034484,8.908908381767372,9,1297.0,0.5482476462238498,9,1297.0
690.0,9,1342.0,46.275862068965516,8.862455306257438,9,1342.0,0.5425942631056146,9,1342.0
695.0,9,1387.0,47.827586206896555,8.950853055679298,9,1387.0,0.5434968323748028,9,1387.0
700.0,9,1432.0,53.03703703703704,8.099274506452693,9,1432.0,0.5038651332795285,9,1432.0
705.0,10,1481.0,56.96153846153846,6.917150175113549,10,1481.0,0.42577066874725356,10,1481.0
710.0,6,228.0,9.12,5.069953473855176,6,944.0,0.22765683892932043,6,944.0
715.0,9,113.0,4.52,6.738853049602373,9,185.0,0.18184725232894608,9,185.0
720.0,9,158.0,6.32,7.4588363928124135,9,158.0,0.005613850458591352,9,158.0
725.0,7,113.0,3.323529411764706,9.783082285865712,7,126.0,0.5941164999734909,7,126.0
730.0,7,148.0,4.352941176470588,10.016266183382033,7,148.0,0.6018919204165406,7,148.0
735.0,7,183.0,5.545454545454546,10.126372220318801,7,183.0,0.5976022273798036,7,183.0
740.0,7,218.0,6.606060606060606,10.092341221414204,7,218.0,0.5978143972727901,7,218.0
