step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.182588359089145,0,0.0,0.92261632043228,0,0.0
10.0,0,0.0,0.0,13.339171146837062,0,0.0,0.933788692216393,0,0.0
15.0,0,0.0,0.0,13.415664651045885,0,0.0,0.9408605470003746,0,0.0
20.0,0,0.0,0.0,13.69918714115326,0,0.0,0.9616965212328061,0,0.0
25.0,0,0.0,0.0,13.758533849459374,0,0.0,0.9642836017042123,0,0.0
30.0,0,0.0,0.0,13.559123654507255,0,0.0,0.9519300281649395,0,0.0
35.0,0,0.0,0.0,13.613111454517034,0,0.0,0.9537011628187574,0,0.0
40.0,0,0.0,0.0,13.764208812081174,0,0.0,0.9632084285819555,0,0.0
45.0,0,0.0,0.0,13.731093411553962,0,0.0,0.963577808013957,0,0.0
50.0,1,1.0,0.08333333333333333,10.789587096009202,1,1.0,0.781915744530044,1,1.0
55.0,3,11.0,0.9166666666666666,7.441695112538308,3,11.0,0.5496205514130356,3,11.0
60.0,5,34.0,2.8333333333333335,4.901173531445534,5,34.0,0.2834665413884692,5,34.0
65.0,9,70.0,5.833333333333333,3.0492162793031246,9,70.0,0.10015948323036614,9,70.0
70.0,5,72.0,6.0,4.833241248233759,5,76.0,0.17266140636836852,5,76.0
75.0,5,97.0,4.041666666666667,10.06038233864262,5,97.0,0.6900031644360792,5,97.0
80.0,5,122.0,5.083333333333333,10.400594965621663,5,122.0,0.6933422195389629,5,122.0
85.0,2,37.0,1.5416666666666667,10.603606469104678,2,86.0,0.7400922741910564,2,86.0
90.0,2,47.0,1.9583333333333333,11.8186182969907,2,47.0,0.8251216685736605,2,47.0
95.0,2,57.0,2.375,12.260083506613816,2,57.0,0.8153827258710667,2,57.0
100.0,2,67.0,2.7916666666666665,12.363394027568559,2,67.0,0.8210510657598405,2,67.0
105.0,2,77.0,3.2083333333333335,12.165293093483081,2,77.0,0.8066627560384545,2,77.0
110.0,2,87.0,3.782608695652174,12.141469375493784,2,87.0,0.8215058820064421,2,87.0
115.0,2,97.0,4.217391304347826,12.138010592976514,2,97.0,0.8247440890238131,2,97.0
120.0,2,107.0,4.6521739130434785,12.053336508386051,2,107.0,0.8190902280055298,2,107.0
125.0,3,119.0,5.95,10.744293638608642,3,119.0,0.7106368147349819,3,119.0
130.0,5,139.0,6.95,8.791409338305852,5,139.0,0.48676922146104984,5,139.0
135.0,7,170.0,9.444444444444445,6.77638153426603,7,170.0,0.2839459842310331,7,170.0
140.0,10,212.0,13.25,3.9663748062640223,10,212.0,0.07924323738830276,10,212.0
145.0,11,267.0,9.535714285714286,8.361508361717664,11,267.0,0.5217396690066098,11,267.0
150.0,8,279.0,10.73076923076923,8.389125717683592,8,279.0,0.5736948284934111,8,279.0
155.0,8,319.0,12.26923076923077,9.21483956260752,8,319.0,0.5731985913299311,8,319.0
160.0,8,359.0,13.807692307692308,9.180379354585252,8,359.0,0.5705242277582973,8,359.0
165.0,8,399.0,15.346153846153847,9.18526070346526,8,399.0,0.5715140259710456,8,399.0
170.0,8,439.0,16.884615384615383,9.15180291710823,8,439.0,0.5702444526179127,8,439.0
175.0,8,479.0,18.423076923076923,9.200742355575144,8,479.0,0.5716047124354159,8,479.0
180.0,8,519.0,20.76,9.108067763287972,8,519.0,0.577759347580663,8,519.0
185.0,4,215.0,8.6,9.777678710861727,4,318.0,0.6623394192484564,4,318.0
190.0,4,235.0,9.4,10.531044304539282,4,235.0,0.7058926247029589,4,235.0
195.0,5,256.0,10.24,9.436154985169571,5,256.0,0.5509078698926676,5,256.0
200.0,1,6.0,0.25,9.208625860422996,1,68.0,0.5773426999999236,1,68.0
205.0,3,18.0,0.75,9.457860234908024,3,18.0,0.24873732267430188,3,18.0
210.0,7,46.0,2.0,9.159050883813375,7,46.0,0.00015744116010707045,7,46.0
215.0,3,23.0,1.0952380952380953,9.932373760198809,3,33.0,0.045233798865864636,3,33.0
220.0,3,38.0,1.1515151515151516,11.932475723699314,3,38.0,0.7538434753780572,3,38.0
225.0,3,53.0,1.65625,12.303804272506778,3,53.0,0.762516421372462,3,53.0
230.0,2,44.0,1.375,12.35697760593714,2,44.0,0.8126566302336753,2,44.0
235.0,2,54.0,1.7419354838709677,12.43369582952702,2,54.0,0.8199393797730492,2,54.0
240.0,2,64.0,2.064516129032258,12.478476851876454,2,64.0,0.8199307347911426,2,64.0
245.0,2,74.0,2.466666666666667,12.472211031107957,2,74.0,0.8076441024207569,2,74.0
250.0,2,84.0,2.896551724137931,12.4083266132954,2,84.0,0.8069308475143074,2,84.0
255.0,2,94.0,3.4814814814814814,12.18047130813555,2,94.0,0.8177804665140361,2,94.0
260.0,2,104.0,4.521739130434782,11.69765047369143,2,104.0,0.8105167969650812,2,104.0
265.0,2,114.0,5.7,11.725801642514401,2,114.0,0.8234644262932911,2,114.0
270.0,2,124.0,6.526315789473684,9.661220037870185,2,124.0,0.6443200826299842,2,124.0
275.0,6,144.0,9.0,5.216346257723531,6,144.0,0.32545938147414144,6,144.0
280.0,11,191.0,12.733333333333333,3.1632371440345635,11,191.0,0.14244003638948646,11,191.0
285.0,11,246.0,16.4,2.823238343364929,11,246.0,0.04774323389432372,11,246.0
290.0,8,234.0,8.666666666666666,8.250202398973384,8,249.0,0.5577928825598094,8,249.0
