step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.678203825628692,0,0.0,0.9201556892110586,0,0.0
10.0,0,0.0,0.0,14.66014347162667,0,0.0,0.9857074841491182,0,0.0
15.0,0,0.0,0.0,14.272410149983934,0,0.0,0.9590818622747458,0,0.0
20.0,0,0.0,0.0,14.039217783690228,0,0.0,0.9442639398311714,0,0.0
25.0,0,0.0,0.0,14.294348788654382,0,0.0,0.9615590859512207,0,0.0
30.0,0,0.0,0.0,14.310099951640657,0,0.0,0.963454529972088,0,0.0
35.0,0,0.0,0.0,14.338852494430293,0,0.0,0.9643890147709663,0,0.0
40.0,0,0.0,0.0,14.168723764234718,0,0.0,0.953113417954893,0,0.0
45.0,0,0.0,0.0,14.203273161389196,0,0.0,0.9555242298465716,0,0.0
50.0,0,0.0,0.0,13.350912891008269,0,0.0,0.9022903651636502,0,0.0
55.0,3,3.0,0.25,6.739277955524975,3,3.0,0.3759573489385085,3,3.0
60.0,7,33.0,2.75,5.7578451388768395,7,33.0,0.21376314836085714,7,33.0
65.0,8,70.0,5.833333333333333,4.365121334431557,8,70.0,7.935916922553227e-05,8,70.0
70.0,6,79.0,6.583333333333333,5.845737943596642,6,79.0,0.0,6,79.0
75.0,6,109.0,4.541666666666667,10.038807611470185,6,109.0,0.6271461286791568,6,109.0
80.0,6,139.0,5.791666666666667,10.270561637137883,6,139.0,0.6369120258568352,6,139.0
85.0,6,169.0,7.041666666666667,10.357938909537687,6,169.0,0.6456752074574434,6,169.0
90.0,6,199.0,8.291666666666666,10.084891303773487,6,199.0,0.635981858066972,6,199.0
95.0,6,229.0,9.541666666666666,10.213306221032461,6,229.0,0.6382565655110994,6,229.0
100.0,2,87.0,3.625,11.327219860251981,2,87.0,0.8163562290357669,2,87.0
105.0,2,97.0,4.217391304347826,12.392780023505432,2,97.0,0.8046388058546036,2,97.0
110.0,2,107.0,4.863636363636363,12.27952055285972,2,107.0,0.8164286885112653,2,107.0
