step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.94801874621544,0,0.0,0.942044414046966,0,0.0
10.0,0,0.0,0.0,13.333005385515404,0,0.0,0.9661810007556931,0,0.0
15.0,0,0.0,0.0,13.093503185481126,0,0.0,0.9488733994709375,0,0.0
20.0,0,0.0,0.0,13.346950936931853,0,0.0,0.9675564276669092,0,0.0
25.0,0,0.0,0.0,12.950982357744289,0,0.0,0.9388889236720371,0,0.0
30.0,0,0.0,0.0,13.090811245913045,0,0.0,0.9489634387309595,0,0.0
35.0,0,0.0,0.0,13.122376370863956,0,0.0,0.9517539942745296,0,0.0
40.0,0,0.0,0.0,13.327552331329523,0,0.0,0.9659021656774693,0,0.0
45.0,0,0.0,0.0,13.17556617147573,0,0.0,0.954228190564514,0,0.0
50.0,0,0.0,0.0,13.364280765652394,0,0.0,0.9687299258584687,0,0.0
55.0,0,0.0,0.0,11.13844571826715,0,0.0,0.8424194934635749,0,0.0
60.0,4,11.0,0.9166666666666666,6.5424903750788275,4,11.0,0.434154596706411,4,11.0
65.0,6,37.0,3.0833333333333335,4.380407674433125,6,37.0,0.08823497912705831,6,37.0
70.0,8,74.0,6.166666666666667,4.492979430119099,8,74.0,3.2420502010783933e-06,8,74.0
75.0,8,114.0,4.75,9.25321427187311,8,114.0,0.56857336103286,8,114.0
80.0,6,124.0,5.166666666666667,9.84737110651342,6,124.0,0.6358214900086924,6,124.0
85.0,6,154.0,6.416666666666667,10.397548854428779,6,154.0,0.6392763918052009,6,154.0
90.0,6,184.0,7.666666666666667,10.30416870915033,6,184.0,0.6418907300915975,6,184.0
95.0,2,75.0,3.125,11.233981656424163,2,107.0,0.7849712627916626,2,107.0
100.0,2,85.0,3.5416666666666665,12.318933749621449,2,85.0,0.8104677419469646,2,85.0
105.0,2,95.0,4.130434782608695,12.358494800351828,2,95.0,0.8202374530136725,2,95.0
110.0,2,105.0,4.565217391304348,12.399427228129777,2,105.0,0.8169781068293593,2,105.0
115.0,2,115.0,5.0,12.231386108667454,2,115.0,0.8081843773293621,2,115.0
120.0,2,125.0,5.681818181818182,11.470065476260997,2,125.0,0.7371670392995993,2,125.0
125.0,3,140.0,6.363636363636363,10.062994030038407,3,140.0,0.5317217892052712,3,140.0
130.0,5,161.0,7.666666666666667,9.88383381366323,5,161.0,0.41413768029420317,5,161.0
135.0,5,186.0,9.3,8.82722316245379,5,186.0,0.09259450163621388,5,186.0
140.0,6,205.0,10.25,8.860742935219927,6,205.0,0.00016134820007906395,6,205.0
145.0,6,235.0,7.833333333333333,11.405470249315995,6,235.0,0.6470588235294118,6,235.0
150.0,6,265.0,9.464285714285714,10.883855345572183,6,265.0,0.6349839056937112,6,265.0
155.0,6,295.0,10.535714285714286,10.95225787417784,6,295.0,0.6382421717254224,6,295.0
160.0,6,325.0,12.5,10.827365134142639,6,325.0,0.6384760174699784,6,325.0
165.0,6,355.0,13.653846153846153,10.82071672562586,6,355.0,0.6434665266764866,6,355.0
170.0,6,385.0,14.807692307692308,10.726757805075856,6,385.0,0.6316968671244955,6,385.0
