step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.235274936433383,0,0.0,0.9607812571997697,0,0.0
10.0,0,0.0,0.0,13.326870599716948,0,0.0,0.9678643431986248,0,0.0
15.0,0,0.0,0.0,13.176279219045893,0,0.0,0.9555470448412028,0,0.0
20.0,0,0.0,0.0,13.126903139404677,0,0.0,0.9526927687268326,0,0.0
25.0,0,0.0,0.0,13.169452284320109,0,0.0,0.9555083832860728,0,0.0
30.0,0,0.0,0.0,13.049868015531649,0,0.0,0.9462193358579594,0,0.0
35.0,0,0.0,0.0,13.244288233822802,0,0.0,0.960543416495245,0,0.0
40.0,0,0.0,0.0,13.25285533724427,0,0.0,0.9621192211724451,0,0.0
45.0,0,0.0,0.0,13.224231860844851,0,0.0,0.9584868993250901,0,0.0
50.0,0,0.0,0.0,13.268851624815303,0,0.0,0.9583982221742158,0,0.0
55.0,0,0.0,0.0,11.676137512200848,0,0.0,0.8504704415521654,0,0.0
60.0,1,3.0,0.25,8.084773797492105,1,3.0,0.5265767274763911,1,3.0
65.0,6,21.0,1.75,5.430332732641495,6,21.0,0.1531526022905123,6,21.0
70.0,7,55.0,4.583333333333333,5.4476180281090585,7,55.0,3.3853348802338746e-06,7,55.0
75.0,7,90.0,3.75,9.794747350044203,7,90.0,0.6088602295002591,7,90.0
80.0,6,109.0,4.541666666666667,9.92983895893403,6,109.0,0.6359313056174973,6,109.0
85.0,6,139.0,5.791666666666667,10.187740451512692,6,139.0,0.6335065821870438,6,139.0
90.0,6,169.0,7.041666666666667,10.132119757623865,6,169.0,0.6392313666258723,6,169.0
95.0,2,66.0,2.75,11.046232627620931,2,93.0,0.7848797299653577,2,93.0
100.0,2,76.0,3.3043478260869565,12.048276257800266,2,76.0,0.8156545220893568,2,76.0
105.0,2,86.0,3.739130434782609,12.212664021973143,2,86.0,0.8270990279635987,2,86.0
110.0,2,96.0,4.173913043478261,12.035659930274381,2,96.0,0.8123979193540033,2,96.0
115.0,2,106.0,5.0476190476190474,12.095835227420062,2,106.0,0.8263861140147702,2,106.0
120.0,2,116.0,5.523809523809524,11.65053331863684,2,116.0,0.7633866201814067,2,116.0
125.0,2,126.0,6.0,10.978152327548779,2,126.0,0.6937687182745473,2,126.0
