step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
0.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,13.322814532084687
10.0,0,0.0,0.0,13.801852228577715
15.0,0,0.0,0.0,13.321724415944809
20.0,0,0.0,0.0,13.36792349290514
25.0,0,0.0,0.0,14.267385297495855
30.0,0,0.0,0.0,13.960159958717822
35.0,0,0.0,0.0,13.83840134763868
40.0,0,0.0,0.0,14.010458212438214
45.0,0,0.0,0.0,13.999618102257202
50.0,0,0.0,0.0,13.640345962377005
55.0,2,3.0,0.08333333333333333,12.325910664378634
60.0,5,23.0,0.6388888888888888,10.608132142620258
65.0,5,43.0,1.1944444444444444,10.476751171223022
70.0,6,71.0,1.9722222222222223,11.315744264431574
75.0,2,36.0,0.75,11.590546577238173
80.0,5,54.0,1.125,11.475553622618209
85.0,4,17.0,0.3541666666666667,11.393712472020127
90.0,6,43.0,0.8958333333333334,11.866203103991298
95.0,4,53.0,1.1041666666666667,12.034283166395577
100.0,5,74.0,1.2333333333333334,12.356975027985218
105.0,3,58.0,0.9666666666666667,12.035885999519017
110.0,7,84.0,1.4,11.762245031979273
115.0,7,114.0,1.9,11.798061916646281
120.0,7,149.0,2.5689655172413794,11.468281239455179
125.0,6,144.0,2.1818181818181817,11.321048029857684
130.0,8,180.0,2.9508196721311477,10.515247535784109
135.0,7,205.0,3.360655737704918,10.865824856935614
140.0,8,245.0,4.298245614035087,11.16652664890305
145.0,2,28.0,0.42424242424242425,12.024010021042702
150.0,3,39.0,0.6,11.98617322540246
155.0,4,29.0,0.453125,11.60396386902709
160.0,8,59.0,0.9516129032258065,11.410277841113178
165.0,5,43.0,0.7166666666666667,11.649391781287795
170.0,6,69.0,0.9857142857142858,12.073534110068389
175.0,2,30.0,0.43478260869565216,11.858989401006271
180.0,5,54.0,0.7941176470588235,11.35449635307291
185.0,6,33.0,0.4925373134328358,11.526702880369184
190.0,7,66.0,1.0819672131147542,11.684872487425766
195.0,5,74.0,1.0571428571428572,11.619745077641157
200.0,7,106.0,1.606060606060606,11.349069871738111
205.0,6,45.0,0.6923076923076923,10.648665047490045
210.0,7,80.0,1.2698412698412698,11.398158453135483
215.0,2,33.0,0.5409836065573771,11.782031692084045
220.0,2,43.0,0.6056338028169014,12.747478225950937
225.0,2,53.0,0.7571428571428571,12.521025239882018
230.0,3,5.0,0.07692307692307693,11.785611515538891
