step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
0.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,13.864624636270683
10.0,0,0.0,0.0,13.71587552014919
15.0,0,0.0,0.0,13.576123717964181
20.0,0,0.0,0.0,13.524108866954789
25.0,0,0.0,0.0,13.711346347054315
30.0,0,0.0,0.0,13.497086383240786
35.0,0,0.0,0.0,13.774737338434077
40.0,0,0.0,0.0,13.475290361886403
45.0,0,0.0,0.0,13.85048546885127
50.0,0,0.0,0.0,12.157617937547984
55.0,2,4.0,0.3333333333333333,9.020889724864777
60.0,3,13.0,1.0833333333333333,7.174646087542906
65.0,6,36.0,3.0,6.36914225273055
70.0,6,62.0,5.166666666666667,6.328045768200199
75.0,6,92.0,3.8333333333333335,9.420469701808024
80.0,2,46.0,1.9166666666666667,10.275849601970508
85.0,2,56.0,2.3333333333333335,11.655033107594571
90.0,2,66.0,2.75,11.896250680651505
95.0,2,76.0,3.1666666666666665,11.78167826243912
100.0,2,86.0,3.5833333333333335,11.79464910155689
105.0,2,96.0,4.173913043478261,11.614965364379946
110.0,2,106.0,4.818181818181818,11.480995525665739
115.0,2,116.0,5.8,11.297154713768233
120.0,2,126.0,6.3,11.13310781773338
125.0,2,136.0,6.8,10.959771145806135
130.0,3,147.0,7.35,10.067878978859492
135.0,4,164.0,9.647058823529411,7.944046293826983
140.0,3,7.0,0.4375,6.393067987774772
145.0,6,31.0,1.1923076923076923,10.14846604422441
150.0,3,29.0,1.1153846153846154,10.504661005181552
155.0,3,44.0,1.6923076923076923,11.607680038284432
160.0,2,40.0,1.5384615384615385,11.678041422759822
165.0,2,50.0,1.9230769230769231,11.878069429153241
170.0,2,60.0,2.3076923076923075,11.958815378869819
175.0,2,70.0,2.6923076923076925,11.812682174320502
180.0,2,80.0,3.2,11.801984626665051
185.0,2,90.0,3.6,11.790354686654444
190.0,2,100.0,4.166666666666667,11.700193565477997
195.0,2,110.0,4.782608695652174,10.662782400715075
200.0,2,120.0,5.714285714285714,10.030516690520837
205.0,4,137.0,7.2105263157894735,7.572168903961942
210.0,7,37.0,1.9473684210526316,6.8188728763596265
215.0,7,72.0,4.0,7.567194729429123
220.0,7,107.0,3.8214285714285716,9.723568027840605
225.0,7,142.0,5.071428571428571,9.8474952680149
230.0,7,177.0,6.321428571428571,9.832789748132802
235.0,7,212.0,8.153846153846153,9.905770805158557
240.0,7,247.0,9.5,9.846018020396025
245.0,4,160.0,6.153846153846154,10.397721459362995
250.0,4,180.0,7.2,10.981377694705298
255.0,4,200.0,8.695652173913043,10.68354034454361
260.0,4,220.0,9.565217391304348,10.792519349271407
265.0,4,240.0,10.434782608695652,10.649299211304987
270.0,4,260.0,11.304347826086957,8.31621997425528
275.0,8,292.0,13.272727272727273,6.94834118903701
280.0,9,335.0,16.75,5.975553710674721
285.0,10,369.0,19.42105263157895,5.601574447193671
290.0,10,419.0,13.516129032258064,9.049036973477486
295.0,9,455.0,14.67741935483871,9.2316653470847
300.0,9,500.0,16.666666666666668,9.287635961944828
305.0,1,24.0,0.8275862068965517,10.269520973341095
310.0,1,29.0,1.0,12.127122425279056
315.0,1,34.0,1.2142857142857142,12.787223074641876
320.0,1,39.0,1.3928571428571428,12.844826060324808
325.0,1,44.0,1.5714285714285714,12.921589383977292
330.0,1,49.0,1.8846153846153846,12.85151347205026
335.0,1,54.0,2.25,12.573498293155078
340.0,2,60.0,2.608695652173913,11.013896499792368
345.0,4,74.0,3.217391304347826,9.984229107464458
350.0,4,23.0,1.0454545454545454,8.972991267143035
355.0,6,48.0,2.1818181818181817,8.846775491100992
360.0,3,45.0,2.25,9.483447403570558
365.0,3,60.0,2.0,11.776312357657195
370.0,0,0.0,0.0,12.224684832014647
375.0,0,0.0,0.0,13.2714701460683
380.0,0,0.0,0.0,13.48924221253672
385.0,0,0.0,0.0,13.478140841961812
390.0,0,0.0,0.0,13.539069111037973
395.0,0,0.0,0.0,13.262666052483576
400.0,0,0.0,0.0,13.395482968441932
405.0,0,0.0,0.0,13.237696001595156
410.0,0,0.0,0.0,13.09124271437729
415.0,2,5.0,0.25,10.64256870639346
420.0,3,11.0,0.6111111111111112,7.583115592286777
425.0,6,37.0,2.466666666666667,7.642106432268223
430.0,4,48.0,3.4285714285714284,8.380701081156214
435.0,4,68.0,2.6153846153846154,11.246116856380588
440.0,4,88.0,3.52,11.287791352128318
445.0,4,108.0,4.32,11.027844950455881
450.0,4,128.0,5.333333333333333,11.426761882320838
455.0,4,148.0,6.166666666666667,11.425537797477224
460.0,4,168.0,7.0,11.12171107726869
465.0,4,188.0,7.833333333333333,11.203173321284092
470.0,4,208.0,9.043478260869565,11.176296002177127
475.0,4,228.0,11.4,10.746169024311111
480.0,4,248.0,13.777777777777779,10.306332660777821
485.0,5,269.0,14.944444444444445,8.316648723611316
490.0,5,289.0,17.0,6.2862440283163785
495.0,9,328.0,20.5,4.468396581555051
