step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.683292956198516,0,0.0,0.971945446332917,0,0.0
10.0,0,0.0,0.0,13.445832102837933,0,0.0,0.9545829121023836,0,0.0
15.0,0,0.0,0.0,13.468113098610774,0,0.0,0.9552419740489282,0,0.0
20.0,0,0.0,0.0,13.424075859465907,0,0.0,0.9526955450388122,0,0.0
25.0,0,0.0,0.0,13.573814590431477,0,0.0,0.9649913550109778,0,0.0
30.0,0,0.0,0.0,13.64291689938303,0,0.0,0.9698036331733547,0,0.0
35.0,0,0.0,0.0,13.526585812481548,0,0.0,0.9613047128288615,0,0.0
40.0,0,0.0,0.0,13.590834025494404,0,0.0,0.964518582205874,0,0.0
45.0,0,0.0,0.0,13.370327492953704,0,0.0,0.9494730949271336,0,0.0
50.0,0,0.0,0.0,13.396531212398743,0,0.0,0.9506190089352932,0,0.0
55.0,2,2.0,0.16666666666666666,7.972869675384051,2,2.0,0.5670574339649099,2,2.0
60.0,7,27.0,2.25,3.500676960635438,7,27.0,0.20160998824453505,7,27.0
65.0,10,70.0,5.833333333333333,2.082524016254285,10,70.0,0.09076678182749122,10,70.0
70.0,6,78.0,6.5,3.634876750881652,6,90.0,0.1611014998075872,6,90.0
75.0,7,109.0,4.541666666666667,9.2768743862011,7,109.0,0.6000133874220358,7,109.0
80.0,7,144.0,6.0,9.544482725671953,7,144.0,0.6042593340985819,7,144.0
85.0,5,122.0,5.083333333333333,10.029044016179506,5,122.0,0.6673865546564732,5,122.0
90.0,5,147.0,6.125,10.840351633077818,5,147.0,0.6822707486662432,5,147.0
95.0,5,172.0,7.166666666666667,10.733872908029065,5,172.0,0.6710442806601478,5,172.0
100.0,5,197.0,8.208333333333334,10.69373209810317,5,197.0,0.6763767438112097,5,197.0
105.0,5,222.0,9.25,10.676234447349039,5,222.0,0.6635003118666922,5,222.0
110.0,5,247.0,10.73913043478261,10.495080918939012,5,247.0,0.670795925041248,5,247.0
115.0,5,272.0,11.826086956521738,10.727105622870036,5,272.0,0.6829076551868207,5,272.0
120.0,5,297.0,12.91304347826087,10.604006483041235,5,297.0,0.6828468550519813,5,297.0
125.0,5,322.0,14.0,8.396087797329905,5,322.0,0.4829098462260512,5,322.0
130.0,10,365.0,18.25,5.747391816701958,10,365.0,0.26648080300272686,10,365.0
135.0,4,82.0,4.315789473684211,5.698784091810671,4,240.0,0.230833765415154,4,240.0
140.0,6,108.0,5.684210526315789,8.079556185601309,6,108.0,0.1310187783114507,6,108.0
145.0,6,138.0,4.928571428571429,10.381418205233931,6,138.0,0.6165118154997342,6,138.0
150.0,4,59.0,2.0344827586206895,10.76909931266713,4,81.0,0.6921784605287228,4,81.0
155.0,4,79.0,2.7241379310344827,11.326131931916837,4,79.0,0.7089823202448003,4,79.0
160.0,4,99.0,3.413793103448276,11.404169218261085,4,99.0,0.7089626767210802,4,99.0
165.0,4,119.0,4.103448275862069,11.496924719218313,4,119.0,0.7158670025968529,4,119.0
170.0,4,139.0,4.793103448275862,11.471392670720881,4,139.0,0.7086085275523514,4,139.0
175.0,4,159.0,5.482758620689655,11.562362894610812,4,159.0,0.7097589889399945,4,159.0
180.0,4,179.0,6.172413793103448,11.56722135481266,4,179.0,0.7197467306545118,4,179.0
185.0,4,199.0,7.37037037037037,11.148201600202569,4,199.0,0.7066931181075464,4,199.0
190.0,4,219.0,9.125,10.865963350576651,4,219.0,0.7070701542000711,4,219.0
195.0,4,239.0,11.380952380952381,9.58928309552862,4,239.0,0.6471886348569037,4,239.0
200.0,6,265.0,13.947368421052632,7.644520267040213,6,265.0,0.4833992750702834,6,265.0
205.0,8,302.0,15.894736842105264,5.9371347602989815,8,302.0,0.21618878956380763,8,302.0
210.0,9,333.0,18.5,5.866324259882324,9,333.0,0.17077844904388256,9,333.0
215.0,9,378.0,22.235294117647058,5.383805066519909,9,378.0,0.09345320015223914,9,378.0
220.0,10,426.0,14.689655172413794,8.865191147968742,10,426.0,0.5397152285585262,10,426.0
225.0,10,476.0,16.413793103448278,8.792544337867252,10,476.0,0.5384375658413869,10,476.0
230.0,11,527.0,18.821428571428573,8.574510023384137,11,527.0,0.5083265335583065,11,527.0
235.0,11,582.0,20.785714285714285,8.503554349473529,11,582.0,0.5021280788757881,11,582.0
240.0,11,637.0,22.75,8.458804805473074,11,637.0,0.4990060899465433,11,637.0
245.0,10,676.0,24.142857142857142,8.638057629437501,10,676.0,0.5178375870694739,10,676.0
250.0,10,726.0,26.88888888888889,8.549361260434463,10,726.0,0.5208646696182279,10,726.0
255.0,10,776.0,29.846153846153847,8.283910790510053,10,776.0,0.516255727822187,10,776.0
260.0,10,826.0,34.416666666666664,7.766791662920428,10,826.0,0.5162312120598942,10,826.0
265.0,10,876.0,38.08695652173913,7.190926711489928,10,876.0,0.49452197690936167,10,876.0
270.0,12,929.0,40.391304347826086,5.298289088848603,12,929.0,0.33737722252047286,12,929.0
275.0,6,161.0,7.0,5.194191597891328,6,436.0,0.2720252763221802,6,436.0
280.0,8,188.0,8.173913043478262,7.025282694966749,8,193.0,0.12729101806225407,8,193.0
285.0,8,228.0,9.91304347826087,8.262729891236422,8,228.0,0.0,8,228.0
290.0,8,268.0,7.6571428571428575,10.195466844420123,8,268.0,0.5756008150406536,8,268.0
295.0,6,268.0,7.6571428571428575,10.57901272548897,6,268.0,0.6484829362361948,6,268.0
300.0,6,298.0,8.514285714285714,10.934177606340711,6,298.0,0.6406196397723503,6,298.0
305.0,6,328.0,9.371428571428572,10.91970873708246,6,328.0,0.6344436254229446,6,328.0
310.0,4,285.0,8.142857142857142,11.259311382638902,4,285.0,0.7178401515400228,4,285.0
315.0,4,305.0,8.714285714285714,11.68271655055293,4,305.0,0.7090094965711139,4,305.0
320.0,4,325.0,9.558823529411764,11.54993716881917,4,325.0,0.7043436357209937,4,325.0
325.0,4,345.0,10.454545454545455,11.724416716097148,4,345.0,0.7250253021373078,4,345.0
330.0,4,365.0,11.774193548387096,11.597631700097162,4,365.0,0.7239758216992588,4,365.0
335.0,4,385.0,13.75,11.188461368459832,4,385.0,0.7099648536590429,4,385.0
340.0,4,405.0,16.875,9.327851073600675,4,405.0,0.5306316055111966,4,405.0
345.0,5,429.0,18.652173913043477,8.240187686631863,5,429.0,0.43058408008836707,5,429.0
350.0,8,465.0,23.25,6.704970942775104,8,465.0,0.14849229754974272,8,465.0
355.0,11,515.0,28.61111111111111,5.4114827858656795,11,515.0,0.07496989370005712,11,515.0
360.0,9,541.0,30.055555555555557,6.144073034320919,9,541.0,0.09178162371119628,9,541.0
365.0,10,587.0,20.24137931034483,9.236728447998377,10,587.0,0.5219707081511894,10,587.0
370.0,10,637.0,21.96551724137931,9.249915657226872,10,637.0,0.5256760373568373,10,637.0
375.0,9,676.0,24.142857142857142,9.261191049835478,9,676.0,0.5426559761161963,9,676.0
380.0,9,721.0,25.75,9.47663226504117,9,721.0,0.5413566015449556,9,721.0
385.0,9,766.0,28.37037037037037,9.277497633984382,9,766.0,0.5519166810495326,9,766.0
390.0,9,811.0,30.037037037037038,9.275207649636737,9,811.0,0.5465426187291262,9,811.0
395.0,6,710.0,27.307692307692307,9.83301408107776,6,710.0,0.6477662433739825,6,710.0
400.0,6,740.0,29.6,10.409513422163284,6,740.0,0.6375381664628663,6,740.0
405.0,6,770.0,30.8,10.334956648225045,6,770.0,0.6331369976513379,6,770.0
410.0,6,800.0,32.0,9.43837791620722,6,800.0,0.5387640974522825,6,800.0
415.0,8,837.0,36.391304347826086,7.307090166947783,8,837.0,0.3326302756299107,8,837.0
420.0,9,882.0,38.34782608695652,6.330594198681932,9,882.0,0.10663289253163492,9,882.0
425.0,11,932.0,42.36363636363637,6.658145245313194,11,932.0,2.6882044582293035e-05,11,932.0
430.0,11,987.0,44.86363636363637,6.915978315678237,11,987.0,0.0,11,987.0
435.0,11,1042.0,30.647058823529413,9.073200501637494,11,1042.0,0.4857013536516529,11,1042.0
