step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.42155246759991,0,0.0,0.924861650284088,0,0.0
10.0,0,0.0,0.0,12.693091709263252,0,0.0,0.9456585737992992,0,0.0
15.0,0,0.0,0.0,13.023514806040192,0,0.0,0.9693639417052323,0,0.0
20.0,0,0.0,0.0,12.904349375129536,0,0.0,0.9612831441757907,0,0.0
25.0,0,0.0,0.0,12.687006183815983,0,0.0,0.9439190479746128,0,0.0
30.0,0,0.0,0.0,12.917437899900888,0,0.0,0.9625104248012901,0,0.0
35.0,0,0.0,0.0,12.755263577944383,0,0.0,0.9492533328975329,0,0.0
40.0,0,0.0,0.0,12.767197445362358,0,0.0,0.9516218051984513,0,0.0
45.0,0,0.0,0.0,12.75818568513249,0,0.0,0.9505813855762999,0,0.0
50.0,0,0.0,0.0,12.787995837682642,0,0.0,0.9532285149378451,0,0.0
55.0,0,0.0,0.0,12.076234472186451,0,0.0,0.9051346828926157,0,0.0
60.0,2,6.0,0.5,7.361931902028574,2,6.0,0.49209460672275424,2,6.0
65.0,2,8.0,0.6666666666666666,8.00644379756503,2,8.0,0.4532513941028255,2,8.0
70.0,4,24.0,2.0,8.283779980401638,4,24.0,7.684339750526191e-05,4,24.0
75.0,4,44.0,1.8333333333333333,10.912130554322985,4,44.0,0.6928434906985614,4,44.0
80.0,2,33.0,1.375,11.549655749735232,2,33.0,0.817981160741092,2,33.0
85.0,2,43.0,1.7916666666666667,12.032597974488189,2,43.0,0.8114389703947673,2,43.0
90.0,2,53.0,2.2083333333333335,12.007568555746033,2,53.0,0.8072222209713562,2,53.0
95.0,0,0.0,0.0,12.46082721175211,0,0.0,0.9387997398315422,0,0.0
100.0,0,0.0,0.0,13.120472841158906,0,0.0,0.9535784698217508,0,0.0
105.0,0,0.0,0.0,13.327579584019341,0,0.0,0.9620304149223907,0,0.0
110.0,0,0.0,0.0,13.212643444187014,0,0.0,0.9567998745460718,0,0.0
115.0,0,0.0,0.0,13.03002498085622,0,0.0,0.9521573724109221,0,0.0
120.0,0,0.0,0.0,13.048227416328823,0,0.0,0.9401386576684958,0,0.0
125.0,0,0.0,0.0,11.911508678441002,0,0.0,0.8324001539992759,0,0.0
130.0,3,8.0,0.4444444444444444,9.735141291266277,3,8.0,0.5504921534686437,3,8.0
135.0,6,30.0,1.7647058823529411,6.946856273786413,6,30.0,0.19082119856028504,6,30.0
140.0,6,43.0,2.8666666666666667,6.970218139998362,6,43.0,0.00017881642400978487,6,43.0
145.0,6,73.0,2.8076923076923075,10.379815435649153,6,73.0,0.6470588235294118,6,73.0
150.0,6,103.0,3.9615384615384617,10.102774169010164,6,103.0,0.6381420668981312,6,103.0
155.0,4,87.0,3.48,10.485616663637204,4,87.0,0.705861535886437,4,87.0
160.0,4,107.0,4.458333333333333,10.983690088257267,4,107.0,0.7188819964506151,4,107.0
165.0,4,127.0,5.291666666666667,11.088207477021639,4,127.0,0.7121471134600748,4,127.0
170.0,0,0.0,0.0,11.87490648271496,0,34.0,0.9044804159797238,0,34.0
175.0,0,0.0,0.0,12.893313578042111,0,0.0,0.9336743520485097,0,0.0
180.0,0,0.0,0.0,13.128544394907982,0,0.0,0.9585650391363983,0,0.0
185.0,0,0.0,0.0,12.978266478379698,0,0.0,0.936400707460617,0,0.0
190.0,0,0.0,0.0,12.97783910113668,0,0.0,0.942618593711006,0,0.0
195.0,0,0.0,0.0,12.370433519306962,0,0.0,0.8908034912079934,0,0.0
200.0,1,2.0,0.1111111111111111,10.701123677961359,1,2.0,0.7662490630238679,1,2.0
205.0,4,13.0,0.7222222222222222,8.425523308338818,4,13.0,0.3929190810521089,4,13.0
210.0,6,42.0,2.3333333333333335,7.101067525414149,6,42.0,0.1854155529040474,6,42.0
215.0,7,57.0,3.3529411764705883,6.472180963396447,7,57.0,0.052692604831398926,7,57.0
220.0,8,93.0,3.3214285714285716,9.446925121458237,8,93.0,0.5747406421628403,8,93.0
225.0,8,133.0,4.925925925925926,9.264794559768312,8,133.0,0.5684168161396217,8,133.0
230.0,4,74.0,2.8461538461538463,10.06533323575921,4,74.0,0.7110771567794684,4,74.0
235.0,4,94.0,3.76,11.064279487107479,4,94.0,0.7108385699112064,4,94.0
240.0,4,114.0,4.75,10.973281848287277,4,114.0,0.7089655649726453,4,114.0
245.0,0,0.0,0.0,11.606337803004408,0,53.0,0.8477270141160134,0,53.0
250.0,0,0.0,0.0,12.750454717450145,0,0.0,0.9495100848426762,0,0.0
255.0,0,0.0,0.0,12.763433405949645,0,0.0,0.946476038737663,0,0.0
260.0,0,0.0,0.0,12.694687561327745,0,0.0,0.9500784583132336,0,0.0
265.0,0,0.0,0.0,12.808212545969166,0,0.0,0.947686223595385,0,0.0
270.0,1,1.0,0.047619047619047616,11.07358036350751,1,1.0,0.7599683260343157,1,1.0
275.0,2,5.0,0.23809523809523808,9.648084699149374,2,5.0,0.5977047261801114,2,5.0
280.0,4,22.0,1.1,9.285605997422202,4,22.0,0.3035210022318799,4,22.0
285.0,7,50.0,2.5,7.816331101216603,7,50.0,0.00170385618977562,7,50.0
290.0,4,44.0,1.4666666666666666,9.98790428568918,4,55.0,0.6401676036359181,4,55.0
295.0,4,64.0,2.206896551724138,10.993050985368765,4,64.0,0.7093207545341532,4,64.0
300.0,4,84.0,3.0,11.064278133015646,4,84.0,0.7116132652054609,4,84.0
305.0,2,61.0,2.259259259259259,11.506061968219553,2,61.0,0.8112953471261611,2,61.0
310.0,2,71.0,2.6296296296296298,12.079282688452405,2,71.0,0.8225846293004874,2,71.0
315.0,2,81.0,3.1153846153846154,12.025534512985795,2,81.0,0.8201897760563099,2,81.0
320.0,2,91.0,3.7916666666666665,12.033722997639591,2,91.0,0.811965175710372,2,91.0
325.0,2,101.0,4.208333333333333,12.157915524933129,2,101.0,0.8255959396276794,2,101.0
330.0,2,111.0,5.045454545454546,11.840119561479908,2,111.0,0.8216563092921965,2,111.0
335.0,2,121.0,5.761904761904762,11.595634055039648,2,121.0,0.8066599060020442,2,121.0
340.0,2,131.0,6.55,11.254456065195054,2,131.0,0.7781229653990434,2,131.0
345.0,5,146.0,7.3,7.510118015370756,5,146.0,0.4019550263283533,5,146.0
350.0,6,168.0,9.333333333333334,6.202497386595269,6,168.0,0.19748977387045744,6,168.0
355.0,8,207.0,11.5,6.726873857309702,8,207.0,0.13978808645143467,8,207.0
360.0,10,253.0,15.8125,5.043092609823464,10,253.0,0.00012217475960417455,10,253.0
365.0,6,243.0,8.678571428571429,9.11143773035092,6,243.0,0.6336988096136776,6,243.0
370.0,6,273.0,9.75,10.241977674454548,6,273.0,0.6328360428229203,6,273.0
375.0,6,303.0,11.653846153846153,10.200897006084062,6,303.0,0.6352732520209078,6,303.0
380.0,4,282.0,10.846153846153847,10.688444851070026,4,282.0,0.7217495000185543,4,282.0
385.0,4,302.0,11.615384615384615,11.018196048672781,4,302.0,0.7061175649169892,4,302.0
390.0,4,322.0,12.384615384615385,11.043126808820762,4,322.0,0.7134431864709033,4,322.0
395.0,4,342.0,13.153846153846153,11.05850191119034,4,342.0,0.7172672544947732,4,342.0
400.0,4,362.0,14.48,11.041708365072061,4,362.0,0.7191920944258403,4,362.0
405.0,4,382.0,16.608695652173914,10.69684249226813,4,382.0,0.7131144527669048,4,382.0
410.0,4,402.0,18.272727272727273,10.183256143999943,4,402.0,0.6807164455014976,4,402.0
415.0,6,425.0,19.318181818181817,8.43001270544437,6,425.0,0.49446665365327086,6,425.0
420.0,7,457.0,21.761904761904763,7.858371036566984,7,457.0,0.44930590411486665,7,457.0
425.0,6,475.0,22.61904761904762,6.444385990998809,6,475.0,0.1484825060774448,6,475.0
430.0,8,514.0,27.05263157894737,6.735826639309344,8,514.0,0.046490508639757046,8,514.0
435.0,9,558.0,18.6,9.15193527804526,9,558.0,0.542355918385762,9,558.0
440.0,3,50.0,1.6666666666666667,9.799748458422801,3,266.0,0.6392137884592548,3,266.0
445.0,3,65.0,2.2413793103448274,11.445379440308887,3,65.0,0.7694305689424257,3,65.0
450.0,3,80.0,2.857142857142857,11.701373702409569,3,80.0,0.7543264972669428,3,80.0
455.0,1,30.0,1.0714285714285714,12.101336676991282,1,30.0,0.8631878764318446,1,30.0
460.0,1,35.0,1.25,12.582115968517064,1,35.0,0.8647722563236793,1,35.0
465.0,1,40.0,1.4285714285714286,12.649803668205562,1,40.0,0.8798051406563567,1,40.0
470.0,0,0.0,0.0,12.868908847263784,0,0.0,0.9483574827434068,0,0.0
475.0,0,0.0,0.0,12.978497647045183,0,0.0,0.9570065752914196,0,0.0
480.0,0,0.0,0.0,12.920816536290202,0,0.0,0.9498061505165228,0,0.0
485.0,0,0.0,0.0,12.815738860412923,0,0.0,0.9319826447160535,0,0.0
490.0,2,2.0,0.09090909090909091,10.976028984975882,2,2.0,0.6674651945514349,2,2.0
495.0,5,18.0,0.8571428571428571,8.276756835932488,5,18.0,0.1529831279060152,5,18.0
500.0,6,48.0,2.6666666666666665,8.04079614925758,6,48.0,2.440615433317649e-06,6,48.0
505.0,6,78.0,2.7857142857142856,10.636288332239747,6,78.0,0.6470588235294118,6,78.0
510.0,6,108.0,4.153846153846154,10.250097591861815,6,108.0,0.649821450388836,6,108.0
515.0,4,88.0,3.3846153846153846,10.53190868112837,4,88.0,0.7128037358296702,4,88.0
520.0,4,108.0,4.153846153846154,11.081773636623355,4,108.0,0.708053980292808,4,108.0
525.0,4,128.0,4.923076923076923,11.18924404054407,4,128.0,0.7108018292572321,4,128.0
530.0,0,0.0,0.0,12.070131505208668,0,0.0,0.9410395139743158,0,0.0
535.0,0,0.0,0.0,13.316254945480464,0,0.0,0.9561957310968556,0,0.0
540.0,0,0.0,0.0,13.301717534239136,0,0.0,0.9523763704066918,0,0.0
545.0,0,0.0,0.0,13.217843686568234,0,0.0,0.9523611019429202,0,0.0
550.0,0,0.0,0.0,12.844022060808227,0,0.0,0.9199823825874937,0,0.0
555.0,1,2.0,0.09523809523809523,11.72712749619669,1,2.0,0.7928466082989218,1,2.0
560.0,2,9.0,0.45,9.992396022546803,2,9.0,0.6097760259017895,2,9.0
565.0,6,31.0,1.631578947368421,8.135361137762708,6,31.0,0.29667665837981955,6,31.0
