step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
0.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,13.606471900845461
10.0,0,0.0,0.0,14.27847242352515
15.0,0,0.0,0.0,13.846744196472779
20.0,0,0.0,0.0,13.940114887697865
25.0,0,0.0,0.0,13.827136439910404
30.0,0,0.0,0.0,13.856186293450506
35.0,0,0.0,0.0,13.61143886388242
40.0,0,0.0,0.0,13.789609981142773
45.0,0,0.0,0.0,13.791568511506009
50.0,0,0.0,0.0,12.359007675527835
55.0,2,5.0,0.4166666666666667,8.271051847306973
60.0,4,19.0,1.5833333333333333,6.4359479072491075
65.0,5,25.0,2.0833333333333335,6.732586539422273
70.0,5,50.0,4.166666666666667,7.503306872900855
75.0,4,53.0,2.2083333333333335,10.610977080648604
80.0,4,73.0,3.0416666666666665,11.612076524782246
85.0,1,14.0,0.5833333333333334,12.100116286533867
90.0,1,19.0,0.7916666666666666,13.04671334492629
95.0,0,0.0,0.0,13.300006132016973
100.0,0,0.0,0.0,13.488921093256488
105.0,0,0.0,0.0,13.608431053153316
110.0,0,0.0,0.0,13.403396901982418
115.0,0,0.0,0.0,13.308201804386329
120.0,0,0.0,0.0,13.059099920313098
125.0,0,0.0,0.0,11.45231403774411
130.0,3,9.0,0.5,10.54518370126226
135.0,3,17.0,1.0,8.695015948098117
140.0,5,38.0,2.533333333333333,8.477661821187304
145.0,3,36.0,1.44,11.170732384071519
150.0,4,55.0,2.2,11.291149187589886
155.0,2,30.0,1.2,11.893426097039024
160.0,2,40.0,1.6,12.365548502695244
165.0,1,19.0,0.76,12.665579101295867
170.0,1,24.0,1.0,12.997590348599717
175.0,0,0.0,0.0,13.163136116959356
180.0,0,0.0,0.0,13.585588626598794
185.0,0,0.0,0.0,13.429959502548215
190.0,0,0.0,0.0,13.303390207706807
195.0,1,1.0,0.05263157894736842,11.033293353783694
200.0,5,17.0,1.0,8.746776415019056
