,system_mean_speed,system_mean_waiting_time,step,system_total_stopped,system_total_waiting_time
0,12.098872078275136,0.0,5.0,0,0.0
1,12.614204263522474,0.0,10.0,0,0.0
2,12.613415029152401,0.0,15.0,0,0.0
3,12.840483563292722,0.0,20.0,0,0.0
4,12.594685574663908,0.0,25.0,0,0.0
5,12.649854741214725,0.0,30.0,0,0.0
6,12.458316309096475,0.0,35.0,0,0.0
7,12.74103505090681,0.0,40.0,0,0.0
8,12.661573806614877,0.0,45.0,0,0.0
9,12.578107954573724,0.0,50.0,0,0.0
10,11.358716678433,0.16666666666666666,55.0,1,2.0
11,7.453283266356789,0.75,60.0,2,9.0
12,4.8364885014359915,2.5833333333333335,65.0,6,31.0
13,4.9050783695016404,5.416666666666667,70.0,7,65.0
14,9.000818483953024,4.166666666666667,75.0,7,100.0
15,8.62512276366145,5.75,80.0,8,138.0
16,8.713652093863082,7.416666666666667,85.0,8,178.0
17,8.677781162237638,9.083333333333334,90.0,8,218.0
18,8.636303877185687,10.75,95.0,8,258.0
19,8.79198404321537,12.416666666666666,100.0,8,298.0
20,9.607104061597635,7.166666666666667,105.0,4,172.0
21,10.675026846459213,8.0,110.0,4,192.0
22,11.726254493090018,0.0,115.0,0,0.0
23,12.513763818042742,0.0,120.0,0,0.0
24,12.568099010370107,0.0,125.0,0,0.0
25,10.281483405001154,0.14285714285714285,130.0,2,3.0
26,8.731247957525575,0.5714285714285714,135.0,5,12.0
27,9.749374766420683,1.85,140.0,5,37.0
28,10.6044552490307,2.0,145.0,5,62.0
29,10.405524695550893,2.875,150.0,6,92.0
30,10.810361595276344,2.375,155.0,4,76.0
31,11.185986227820525,3.096774193548387,160.0,4,96.0
32,11.166021840833265,3.8666666666666667,165.0,4,116.0
33,10.935706260159247,4.857142857142857,170.0,4,136.0
34,11.474858506828225,0.0,175.0,0,0.0
35,12.519805460309758,0.0,180.0,0,0.0
36,12.721789951819439,0.0,185.0,0,0.0
37,12.537929533051903,0.0,190.0,0,0.0
38,12.580586713838207,0.0,195.0,0,0.0
39,10.542542874151268,0.0,200.0,0,0.0
40,7.584842197446581,0.8888888888888888,205.0,5,16.0
41,6.738736408445528,2.4444444444444446,210.0,7,44.0
42,6.439098659146416,4.823529411764706,215.0,8,82.0
43,9.723937785731435,2.0714285714285716,220.0,4,58.0
44,10.581308345826658,2.7857142857142856,225.0,4,78.0
45,11.441620297948166,0.6428571428571429,230.0,1,18.0
46,12.22654378928835,0.8846153846153846,235.0,1,23.0
47,12.125134819468942,1.12,240.0,1,28.0
48,12.440116014397232,0.0,245.0,0,0.0
49,12.706045634268227,0.0,250.0,0,0.0
50,12.648919581734177,0.0,255.0,0,0.0
51,12.7345613728013,0.0,260.0,0,0.0
52,12.671401436611228,0.0,265.0,0,0.0
53,11.233681833846932,0.0,270.0,0,0.0
