,system_mean_speed,system_mean_waiting_time,step,system_total_stopped,system_total_waiting_time
0,12.915298221650701,0.0,5.0,0,0.0
1,13.001868904786823,0.0,10.0,0,0.0
2,13.056533818408013,0.0,15.0,0,0.0
3,12.86290563432587,0.0,20.0,0,0.0
4,13.160594845986438,0.0,25.0,0,0.0
5,12.991892817493543,0.0,30.0,0,0.0
6,12.758629486045587,0.0,35.0,0,0.0
7,13.023228484240144,0.0,40.0,0,0.0
8,12.690658100224196,0.0,45.0,0,0.0
9,12.370449495488316,0.0,50.0,0,0.0
10,9.58105425562085,0.08333333333333333,55.0,1,1.0
11,4.597466530677269,1.4166666666666667,60.0,6,17.0
12,3.119787754564926,2.9166666666666665,65.0,7,35.0
13,3.1863399413047655,6.0,70.0,8,72.0
14,8.660145702632953,4.208333333333333,75.0,7,101.0
15,8.823171295606846,5.708333333333333,80.0,8,137.0
16,8.774887355924912,7.375,85.0,8,177.0
17,8.775239283852025,9.041666666666666,90.0,8,217.0
18,9.016163624786751,10.708333333333334,95.0,8,257.0
19,9.740591173115087,5.541666666666667,100.0,4,133.0
20,11.190608922268018,6.375,105.0,4,153.0
21,11.139333806383911,7.208333333333333,110.0,4,173.0
22,11.280240838085994,8.041666666666666,115.0,4,193.0
23,11.693314315785452,0.0,120.0,0,0.0
24,12.465119383334523,0.0,125.0,0,0.0
25,9.878133147688041,0.3181818181818182,130.0,3,7.0
26,8.51444974666441,1.4545454545454546,135.0,6,32.0
27,8.294860296981016,2.5714285714285716,140.0,6,54.0
28,10.568476705041757,2.606060606060606,145.0,7,86.0
29,10.792837995014965,2.4375,150.0,4,78.0
30,11.209327732117591,3.2666666666666666,155.0,4,98.0
31,11.118651543866012,4.068965517241379,160.0,4,118.0
32,11.225377444296244,4.928571428571429,165.0,4,138.0
33,11.123054966811457,5.642857142857143,170.0,4,158.0
34,10.955837450429694,6.592592592592593,175.0,4,178.0
35,11.694111856314134,0.0,180.0,0,0.0
36,12.900750747335692,0.0,185.0,0,0.0
37,12.879487842086576,0.0,190.0,0,0.0
38,12.111102851952062,0.0,195.0,0,0.0
39,11.665204371116344,0.25,200.0,1,5.0
40,9.443957665685955,0.6842105263157895,205.0,2,13.0
41,8.443445280444275,1.7777777777777777,210.0,5,32.0
42,9.201787276703172,0.7058823529411765,215.0,3,12.0
43,11.884307288483562,0.9310344827586207,220.0,3,27.0
44,11.984110977842702,1.5,225.0,3,42.0
45,11.914966468814288,2.0357142857142856,230.0,3,57.0
46,12.053949142765667,1.8518518518518519,235.0,2,50.0
47,12.083582404506934,2.4,240.0,2,60.0
48,12.145671012214587,2.8,245.0,2,70.0
49,12.121006464580484,3.3333333333333335,250.0,2,80.0
50,12.339534244575441,3.75,255.0,2,90.0
51,11.971322965351495,4.3478260869565215,260.0,2,100.0
52,11.705392998720876,0.0,265.0,0,0.0
53,10.961162976535517,0.29411764705882354,270.0,1,5.0
54,7.9527967540534705,0.8235294117647058,275.0,2,14.0
55,6.671505208889518,2.3333333333333335,280.0,5,35.0
56,6.8814753699620175,3.4,285.0,5,51.0
57,9.717234845763471,2.962962962962963,290.0,6,80.0
58,10.60680978125231,1.2592592592592593,295.0,2,34.0
59,11.79618235682329,1.6296296296296295,300.0,2,44.0
60,11.859041261504219,2.076923076923077,305.0,2,54.0
61,12.114918081188856,2.4615384615384617,310.0,2,64.0
62,12.270685969186642,0.0,315.0,0,0.0
63,13.053747971706212,0.0,320.0,0,0.0
64,12.988298821425124,0.0,325.0,0,0.0
65,12.95646027068257,0.0,330.0,0,0.0
66,13.04045514046823,0.0,335.0,0,0.0
67,12.535751247617041,0.0,340.0,0,0.0
68,11.939303262624414,0.1111111111111111,345.0,1,2.0
69,8.869355682574938,0.4444444444444444,350.0,2,8.0
70,5.643536981691168,2.2,355.0,5,33.0
71,5.078448526537072,5.066666666666666,360.0,9,76.0
72,9.796328134879356,2.814814814814815,365.0,5,76.0
73,10.685433031012726,3.8846153846153846,370.0,5,101.0
74,10.620322280073962,4.846153846153846,375.0,5,126.0
75,10.553334734050464,6.291666666666667,380.0,5,151.0
76,10.930823231665814,4.125,385.0,3,99.0
77,11.641888896433125,4.75,390.0,3,114.0
78,12.18928732591314,0.0,395.0,0,0.0
79,13.100102535889187,0.0,400.0,0,0.0
80,13.26229330452105,0.0,405.0,0,0.0
81,12.481949446188404,0.0,410.0,0,0.0
82,10.816226400525832,0.3333333333333333,415.0,2,7.0
83,9.135853023961419,1.0,420.0,3,21.0
84,9.27359925229468,1.8,425.0,4,36.0
85,10.129845777903107,2.9473684210526314,430.0,4,56.0
86,10.95349228843118,2.6206896551724137,435.0,4,76.0
87,11.714959451853181,1.7857142857142858,440.0,2,50.0
88,12.255968787726344,2.142857142857143,445.0,2,60.0
89,12.180753480964855,2.5925925925925926,450.0,2,70.0
90,12.157596022790859,3.2,455.0,2,80.0
91,12.205087940774952,3.6,460.0,2,90.0
92,12.379905185966924,4.166666666666667,465.0,2,100.0
93,11.915627548746194,5.0,470.0,2,110.0
94,12.452519775811213,0.0,475.0,0,0.0
95,13.163205200010264,0.0,480.0,0,0.0
96,12.072550022737612,0.0,485.0,0,0.0
97,8.168631040028366,0.47058823529411764,490.0,4,8.0
98,7.991655551658748,2.125,495.0,6,34.0
99,7.26816973174289,2.8125,500.0,4,45.0
100,10.613265718574151,2.8846153846153846,505.0,6,75.0
101,10.82753678664568,1.1538461538461537,510.0,3,30.0
102,12.104170285507085,1.7307692307692308,515.0,3,45.0
103,12.613262696789592,1.8461538461538463,520.0,2,48.0
104,12.684252846495506,2.230769230769231,525.0,2,58.0
105,12.600019891178166,2.72,530.0,2,68.0
106,12.620496540530382,3.25,535.0,2,78.0
107,12.585754731178355,3.6666666666666665,540.0,2,88.0
108,12.670208883341857,4.260869565217392,545.0,2,98.0
109,12.361074617935236,5.142857142857143,550.0,2,108.0
110,11.49521963602825,5.619047619047619,555.0,2,118.0
111,9.23142827825456,7.157894736842105,560.0,5,136.0
112,6.779505153519825,1.6666666666666667,565.0,6,30.0
113,7.110636773172187,4.0625,570.0,7,65.0
114,8.878180483216457,2.75,575.0,3,44.0
115,11.857683736200359,2.185185185185185,580.0,3,59.0
116,12.039658258527666,1.8888888888888888,585.0,2,51.0
117,12.323292747714381,2.259259259259259,590.0,2,61.0
118,12.731689248030657,0.0,595.0,0,0.0
119,13.310485717849451,0.0,600.0,0,0.0
120,13.25222877124022,0.0,605.0,0,0.0
121,13.287309658934367,0.0,610.0,0,0.0
122,13.256961786344746,0.0,615.0,0,0.0
123,13.406123445750778,0.0,620.0,0,0.0
124,13.191882122265108,0.0,625.0,0,0.0
125,11.702550781862438,0.0,630.0,0,0.0
126,9.709269040305632,0.4375,635.0,3,7.0
127,7.885188396477001,1.9333333333333333,640.0,5,29.0
128,7.730313257818906,3.857142857142857,645.0,5,54.0
129,9.41074442776916,3.28,650.0,6,82.0
130,9.867506685876206,3.4166666666666665,655.0,4,82.0
131,10.596547151254796,4.25,660.0,4,102.0
132,10.50514790027353,5.083333333333333,665.0,4,122.0
133,10.390909015781451,5.916666666666667,670.0,4,142.0
134,11.483954495035311,0.0,675.0,0,0.0
135,12.761660813692032,0.0,680.0,0,0.0
136,12.670792144643245,0.0,685.0,0,0.0
137,12.645254915729955,0.0,690.0,0,0.0
138,12.44531327926464,0.0,695.0,0,0.0
139,12.599539362861922,0.0,700.0,0,0.0
140,11.4671374883022,0.0,705.0,0,0.0
141,8.133985788407736,0.5555555555555556,710.0,4,10.0
142,8.148774036334473,0.8823529411764706,715.0,3,15.0
143,8.898953992874779,1.8235294117647058,720.0,4,31.0
144,10.95122345695254,1.103448275862069,725.0,3,32.0
145,11.331844509437548,1.8076923076923077,730.0,3,47.0
146,11.091754209004883,2.48,735.0,3,62.0
147,11.101290096508556,3.2083333333333335,740.0,3,77.0
148,11.271505483164747,2.75,745.0,2,66.0
149,11.548584606352401,3.1666666666666665,750.0,2,76.0
150,12.143768010458501,0.0,755.0,0,0.0
151,12.617442354276093,0.0,760.0,0,0.0
152,12.647846529487287,0.0,765.0,0,0.0
153,12.73330518580416,0.0,770.0,0,0.0
154,11.820660509356497,0.0,775.0,0,0.0
155,8.860925496243151,0.3888888888888889,780.0,3,7.0
156,5.681250465562425,2.0625,785.0,6,33.0
157,6.751966297085097,3.3125,790.0,5,53.0
158,9.815108809077488,2.9285714285714284,795.0,6,82.0
159,9.888460024096807,4.148148148148148,800.0,6,112.0
160,9.84680546233152,5.2592592592592595,805.0,6,142.0
161,10.525295838375007,1.8888888888888888,810.0,2,51.0
162,11.668062726611947,2.259259259259259,815.0,2,61.0
163,11.810501650597985,2.9583333333333335,820.0,2,71.0
164,11.949195996355039,3.375,825.0,2,81.0
165,11.891058342896448,3.7916666666666665,830.0,2,91.0
166,11.821317580304814,4.208333333333333,835.0,2,101.0
167,11.972935936396597,4.625,840.0,2,111.0
168,10.557812856771232,5.304347826086956,845.0,3,122.0
169,7.544152306781242,6.857142857142857,850.0,5,144.0
