,system_mean_speed,system_mean_waiting_time,step,system_total_stopped,system_total_waiting_time
0,12.822906516815065,0.0,5.0,0,0.0
1,12.786897267203633,0.0,10.0,0,0.0
2,12.8350706625274,0.0,15.0,0,0.0
3,13.092026030203384,0.0,20.0,0,0.0
4,12.875871119294137,0.0,25.0,0,0.0
5,12.981876320466611,0.0,30.0,0,0.0
6,12.813250947700789,0.0,35.0,0,0.0
7,12.840947110137025,0.0,40.0,0,0.0
8,12.964252979249208,0.0,45.0,0,0.0
9,12.873997946209826,0.0,50.0,0,0.0
10,9.301181310426848,0.16666666666666666,55.0,1,2.0
11,6.912806799987802,1.4166666666666667,60.0,3,17.0
12,5.479282310597944,3.25,65.0,5,39.0
13,4.286404937783221,5.833333333333333,70.0,7,70.0
14,8.84573834618018,2.75,75.0,6,66.0
15,9.644302214554406,4.0,80.0,6,96.0
16,10.064193781407086,3.75,85.0,4,90.0
17,10.622589209006097,4.583333333333333,90.0,4,110.0
18,10.514860137009418,5.416666666666667,95.0,4,130.0
19,10.707323980404846,6.25,100.0,4,150.0
20,10.567111849658431,7.083333333333333,105.0,4,170.0
21,10.598096917696422,7.916666666666667,110.0,4,190.0
22,10.425543958060041,9.130434782608695,115.0,4,210.0
23,11.24018174307187,0.0,120.0,0,0.0
24,12.58065779477743,0.0,125.0,0,0.0
25,10.741841202310535,0.0,130.0,0,0.0
26,8.802826241559869,0.6666666666666666,135.0,4,12.0
27,8.102141702164671,2.0,140.0,6,36.0
28,10.314684077210153,2.2333333333333334,145.0,7,67.0
29,10.331440139727292,2.3793103448275863,150.0,5,69.0
30,10.92417956177803,3.357142857142857,155.0,5,94.0
31,10.85158738033922,4.25,160.0,5,119.0
32,10.731323779633062,5.142857142857143,165.0,5,144.0
33,10.790357985006674,6.035714285714286,170.0,5,169.0
34,10.670847432951192,7.185185185185185,175.0,5,194.0
35,10.584324946161665,8.423076923076923,180.0,5,219.0
36,10.304172703849133,10.166666666666666,185.0,5,244.0
37,10.500155295933206,9.695652173913043,190.0,4,223.0
38,9.975575963202315,11.571428571428571,195.0,4,243.0
39,7.568663666880409,12.714285714285714,200.0,7,267.0
40,7.139927075421324,14.571428571428571,205.0,8,306.0
41,5.472800202326685,19.5,210.0,9,351.0
42,6.045821641236933,2.0,215.0,4,34.0
43,10.920325814671783,1.8620689655172413,220.0,4,54.0
44,11.748683278623545,2.5517241379310347,225.0,4,74.0
