step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
0.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,13.299209823740464
10.0,0,0.0,0.0,13.167634785099395
15.0,0,0.0,0.0,13.67492883053272
20.0,0,0.0,0.0,13.629923824090639
25.0,0,0.0,0.0,13.123161137247353
30.0,0,0.0,0.0,13.590509094487771
35.0,0,0.0,0.0,13.369196122094806
40.0,0,0.0,0.0,13.33512344911358
45.0,0,0.0,0.0,13.278427988965733
50.0,0,0.0,0.0,13.603329904732268
55.0,0,0.0,0.0,11.482110868383552
60.0,4,8.0,0.6666666666666666,7.133599895900964
65.0,5,20.0,1.6666666666666667,5.505247014922499
70.0,6,50.0,4.166666666666667,5.946986455850602
75.0,5,56.0,2.3333333333333335,10.400255195801542
80.0,5,81.0,3.375,10.986632580909143
85.0,2,41.0,1.7083333333333333,11.693185711615357
90.0,2,51.0,2.125,12.616343124949955
95.0,0,0.0,0.0,12.974996693707224
100.0,0,0.0,0.0,13.358537656967338
105.0,0,0.0,0.0,13.579388998292302
110.0,0,0.0,0.0,13.50019038093899
115.0,0,0.0,0.0,13.56065543396661
120.0,0,0.0,0.0,13.44779527138414
125.0,1,1.0,0.05263157894736842,9.704371545247326
130.0,6,24.0,1.263157894736842,8.627411724313843
135.0,4,26.0,1.4444444444444444,8.315555258174932
140.0,4,46.0,2.7058823529411766,10.02291116225548
145.0,3,38.0,1.4074074074074074,11.673660158505259
150.0,3,53.0,1.962962962962963,11.88506006003432
155.0,1,13.0,0.5,12.347647573307704
160.0,1,18.0,0.75,13.058234016277813
165.0,0,0.0,0.0,13.349890939725158
170.0,0,0.0,0.0,13.545284329182218
175.0,0,0.0,0.0,13.67810688111547
180.0,0,0.0,0.0,13.425111365705
185.0,0,0.0,0.0,13.442407689086716
190.0,0,0.0,0.0,13.326257439498711
195.0,0,0.0,0.0,12.89471278204133
200.0,2,3.0,0.1875,9.787727400455498
205.0,3,14.0,0.875,8.412052558874386
210.0,4,32.0,2.1333333333333333,7.81684164599386
215.0,2,20.0,1.5384615384615385,8.358631762345613
220.0,3,32.0,1.28,11.54156416515324
225.0,1,15.0,0.6,12.097157408842882
230.0,1,20.0,0.8,12.73516712270718
235.0,0,0.0,0.0,13.0239188433359
240.0,0,0.0,0.0,13.201063595140193
245.0,0,0.0,0.0,13.201321695054647
250.0,0,0.0,0.0,13.276130184026183
255.0,0,0.0,0.0,13.062318512221465
260.0,0,0.0,0.0,13.100044089915862
265.0,0,0.0,0.0,13.10690394652527
270.0,0,0.0,0.0,12.280240295747872
275.0,1,4.0,0.25,10.11603285040723
280.0,3,16.0,1.0,9.073821987837242
285.0,3,23.0,1.6428571428571428,8.720621190796166
290.0,3,38.0,1.4615384615384615,11.341811103841888
295.0,0,0.0,0.0,11.598125397649437
300.0,1,4.0,0.16,12.49133895441589
305.0,1,9.0,0.375,12.636326798665296
310.0,1,14.0,0.6086956521739131,12.51577052471807
315.0,1,19.0,0.8260869565217391,12.418349830620118
320.0,1,24.0,1.0434782608695652,12.563138824481763
325.0,0,0.0,0.0,12.79746805955972
330.0,0,0.0,0.0,12.887338013471558
335.0,0,0.0,0.0,12.763326937822983
340.0,0,0.0,0.0,12.66926581566472
345.0,0,0.0,0.0,10.07611299670887
350.0,5,15.0,1.0,8.19181786748174
355.0,4,18.0,1.2,6.9447288358057815
360.0,5,42.0,3.0,8.066663653504147
365.0,3,32.0,1.28,11.179074432831806
370.0,3,47.0,1.88,11.877105183867442
375.0,2,40.0,1.6,12.176049979024269
380.0,2,50.0,2.0,12.32231614991954
385.0,0,0.0,0.0,12.820280455507586
390.0,0,0.0,0.0,13.245980906544638
395.0,0,0.0,0.0,13.08521812318355
400.0,0,0.0,0.0,12.9788920675438
405.0,0,0.0,0.0,13.313342009513667
410.0,0,0.0,0.0,12.861834178858166
415.0,3,6.0,0.3333333333333333,9.29122937572239
420.0,6,31.0,1.7222222222222223,7.699116210219011
425.0,6,42.0,2.8,5.707235245051591
430.0,7,76.0,5.066666666666666,6.694734983260156
435.0,4,49.0,1.8148148148148149,10.531293925371115
440.0,4,69.0,2.5555555555555554,11.480685128866886
445.0,1,12.0,0.46153846153846156,12.339982698051944
450.0,1,17.0,0.6538461538461539,12.99696746525888
455.0,0,0.0,0.0,13.709701908107194
460.0,0,0.0,0.0,13.72527568828047
465.0,0,0.0,0.0,13.68016892499306
470.0,0,0.0,0.0,13.733652911522672
475.0,0,0.0,0.0,13.613886083604324
480.0,0,0.0,0.0,13.094718640485937
485.0,1,4.0,0.2,12.023555991206617
490.0,4,17.0,0.9444444444444444,9.507418336406278
495.0,3,28.0,1.6470588235294117,7.836337858255492
500.0,6,56.0,3.5,8.351116461339679
505.0,4,53.0,1.962962962962963,11.121997558302352
510.0,4,73.0,2.92,11.255263689853935
515.0,1,20.0,0.8,11.941058749329192
520.0,1,25.0,1.0,12.800081627424051
525.0,0,0.0,0.0,13.111593814179683
530.0,0,0.0,0.0,13.496070051257371
535.0,0,0.0,0.0,13.30024042236958
540.0,0,0.0,0.0,13.38995624935472
545.0,0,0.0,0.0,13.331828699740754
550.0,0,0.0,0.0,13.231830017045047
555.0,0,0.0,0.0,12.665516769798517
560.0,1,1.0,0.058823529411764705,10.79332630874657
565.0,3,12.0,0.7058823529411765,8.3052892749847
570.0,6,36.0,2.5714285714285716,7.457078346889188
575.0,4,38.0,2.7142857142857144,8.20885570042938
580.0,5,61.0,2.44,10.59024288157878
585.0,3,44.0,1.76,11.368748902678874
590.0,3,59.0,2.4583333333333335,12.008081026660193
595.0,0,0.0,0.0,12.600839970669933
600.0,0,0.0,0.0,13.611339581664884
605.0,0,0.0,0.0,13.382541221471588
610.0,0,0.0,0.0,13.344238634785356
615.0,0,0.0,0.0,13.349779484178308
620.0,0,0.0,0.0,13.39036602767543
625.0,0,0.0,0.0,12.559010086820267
630.0,1,5.0,0.25,10.193831530656867
635.0,1,3.0,0.17647058823529413,7.450202069965929
640.0,6,24.0,1.411764705882353,7.641338722765101
645.0,4,33.0,2.0625,8.439785595127434
650.0,4,53.0,1.962962962962963,10.54373888491768
655.0,2,38.0,1.4074074074074074,11.319526361517937
660.0,2,48.0,1.92,11.706235035156297
665.0,0,0.0,0.0,12.152548383432277
670.0,0,0.0,0.0,13.076497019797083
675.0,0,0.0,0.0,12.984055455773863
680.0,0,0.0,0.0,12.978557077905654
685.0,0,0.0,0.0,12.856010270284617
690.0,0,0.0,0.0,12.697689207100815
695.0,0,0.0,0.0,12.473641907307844
700.0,0,0.0,0.0,12.549683944843816
705.0,0,0.0,0.0,10.66997879962387
710.0,4,11.0,0.6470588235294118,8.376539151096427
715.0,3,22.0,1.375,8.200317201869254
720.0,4,40.0,2.857142857142857,7.124130165474412
725.0,3,45.0,1.875,10.171749125844016
730.0,3,60.0,2.5,11.159573420477686
735.0,1,18.0,0.75,11.678714810822163
740.0,1,23.0,0.9583333333333334,12.291566649245652
745.0,0,0.0,0.0,12.529740917917232
750.0,0,0.0,0.0,12.704806119221454
755.0,0,0.0,0.0,12.907307166821008
760.0,0,0.0,0.0,12.878751677307141
765.0,0,0.0,0.0,12.824243664236505
770.0,0,0.0,0.0,12.270184112459729
775.0,1,2.0,0.09523809523809523,10.767685457155622
780.0,4,17.0,0.8095238095238095,8.894982426984454
785.0,6,33.0,1.736842105263158,7.511509877957717
790.0,7,66.0,3.6666666666666665,7.589403731405544
795.0,3,43.0,1.5925925925925926,9.547968506550077
800.0,4,62.0,2.3846153846153846,10.709555900029146
805.0,1,9.0,0.36,11.582522365938566
810.0,1,14.0,0.56,12.466152264222028
815.0,0,0.0,0.0,12.526577204342711
820.0,0,0.0,0.0,12.706134775913434
825.0,0,0.0,0.0,12.802487583739635
830.0,0,0.0,0.0,12.787618777063543
835.0,0,0.0,0.0,12.729959780377447
840.0,0,0.0,0.0,12.62538361472667
845.0,0,0.0,0.0,12.365664090842124
850.0,1,4.0,0.21052631578947367,10.051241157328995
855.0,4,18.0,0.9473684210526315,7.245607036144158
860.0,9,54.0,3.375,5.293954931843607
865.0,8,84.0,3.230769230769231,8.574924753134342
870.0,8,124.0,4.769230769230769,8.672528264158352
875.0,4,75.0,3.0,9.345588446271769
880.0,4,95.0,3.8,10.415732945640075
885.0,0,0.0,0.0,11.641596506528494
890.0,0,0.0,0.0,12.516907546393753
895.0,0,0.0,0.0,12.697079688550987
900.0,0,0.0,0.0,12.828536521660633
905.0,0,0.0,0.0,12.718480690244435
